,Region,SbWtrshd,Site_ID,Date,Site_Visit,O,H,Opm,Hpm,P.18O.,P.2H.,Ps.18O.,Ps.2H.,met_station,rh,temp,EI,starO,starH,sslO,sslH,EO,EH,slope,input,IO,IH
168,Restored,,Grand-06,2015-07-25,5,-6.953531,-89.667044,-0.00695,-0.089667044,-0.019108333,-0.147583333,-0.013625,-0.10525,Stettler,0.671258065,291.2758065,1.562711922,-0.001736617,-0.059099685,-0.007586299,-0.09110126,-0.017218725,-0.143617758,5.253886485,-53.15253293,-22.99705842,-173.9764674
169,Restored,,Green-03,2015-05-04,1,-13.870916,-127.272246,-0.01387,-0.127272246,-0.0191,-0.147416667,-0.01355,-0.1045,Stettler,0.562935484,279.0080645,0.319444017,0.006415581,-0.015362395,-0.005021324,-0.07980833,-0.038841277,-0.244673582,4.701455021,-62.06306485,-21.84692503,-164.7754002
170,Restored,,Green-03,2015-05-21,2,-10.445486,-110.492561,-0.01045,-0.110492561,-0.0191,-0.147416667,-0.01355,-0.1045,Stettler,0.558709677,280.9467742,0.547690156,0.006598703,-0.01607699,-0.005029287,-0.080630486,-0.03108017,-0.208173645,4.734865632,-61.01321514,-21.74894113,-163.991529
171,Restored,,Green-03,2015-06-20,3,-5.29585,-86.122823,-0.0053,-0.086122823,-0.0191,-0.147416667,-0.01355,-0.1045,Stettler,0.58883871,287.5435484,1.473035846,0.003741593,-0.033780107,-0.005881691,-0.085400625,-0.017719312,-0.149006502,5.063378549,-59.28691669,-23.594092,-178.752736
172,Restored,,Green-03,2015-06-25,4,-4.07612,-81.826257,-0.00408,-0.081826257,-0.0191,-0.147416667,-0.01355,-0.1045,Stettler,0.637193548,287.5241935,5.426291914,0.000505736,-0.04764683,-0.006782856,-0.087639106,-0.011829531,-0.132915192,6.592519737,-54.92877647,-46.13121633,-359.0497306
173,Restored,,Green-03,2015-07-24,5,-9.044637,-97.359769,-0.00904,-0.097359769,-0.0191,-0.147416667,-0.01355,-0.1045,Stettler,0.664645161,291.3725806,0.713598247,-0.001300982,-0.056897532,-0.007415064,-0.090290254,-0.023830435,-0.166580314,4.680088485,-55.0517691,-19.59442859,-146.7554287
174,Restored,,Heber-03,2015-05-05,1,-10.041561,-108.829453,-0.01004,-0.108829453,-0.019108333,-0.147666667,-0.013625,-0.10525,Stettler,0.554548387,279.333871,0.587690375,0.007015062,-0.013206548,-0.004918569,-0.080057064,-0.030319434,-0.205538156,4.768806725,-60.95063348,-21.95802833,-165.6642267
175,Restored,,Heber-03,2015-05-26,2,-4.786566,-82.268539,-0.00479,-0.082268539,-0.019108333,-0.147666667,-0.013625,-0.10525,Stettler,0.509774194,282.733871,1.012376664,0.010827251,0.001950744,-0.004217099,-0.079555971,-0.020248305,-0.152645979,4.552726866,-60.46097731,-20.43962708,-153.5170167
176,Restored,,Heber-03,2015-06-16,3,-3.032692,-72.817803,-0.00303,-0.072817803,-0.019108333,-0.147666667,-0.013625,-0.10525,Stettler,0.542645161,287.05,1.442102582,0.007362848,-0.01796278,-0.00504315,-0.083539407,-0.014812793,-0.126460427,4.552623803,-59.02335288,-20.02199613,-150.1759691
177,Restored,,Heber-03,2015-06-24,4,-2.300105,-69.267176,-0.0023,-0.069267176,-0.019108333,-0.147666667,-0.013625,-0.10525,Stettler,0.631322581,287.4274194,7.420928532,0.000800774,-0.046819465,-0.006720438,-0.087902383,-0.007407164,-0.101922387,6.394001488,-54.56097258,-40.19989563,-311.599165
178,Restored,,Heber-03,2015-07-29,5,-4.114402,-74.070396,-0.00411,-0.074070396,-0.019108333,-0.147666667,-0.013625,-0.10525,Stettler,0.696483871,290.3177419,-55.71642441,-0.003021198,-0.063916223,-0.008023073,-0.091911493,-0.006523026,-0.094293372,8.380752897,-39.62550159,130.3351911,1052.681529
179,Restored,,Hille-03,2015-05-04,1,-11.883551,-111.851241,-0.01188,-0.111851241,-0.0191,-0.147666667,-0.01355,-0.10475,Stettler,0.562935484,279.0080645,0.338364825,0.006415581,-0.01563728,-0.005021324,-0.080071071,-0.034401614,-0.21278648,4.481705421,-58.6085806,-19.50052193,-146.0041754
180,Restored,,Hille-03,2015-05-20,2,-9.941184,-103.774369,-0.00994,-0.103774369,-0.0191,-0.147666667,-0.01355,-0.10475,Stettler,0.561451613,280.7758065,0.494778414,0.006385814,-0.017218889,-0.005074401,-0.080949661,-0.029920369,-0.194385581,4.535012028,-58.69634945,-19.82585509,-148.6068408
181,Restored,,Hille-03,NA,3,-7.502151,-90.189489,-0.0075,-0.090189489,-0.0191,-0.147666667,-0.01355,-0.10475,Stettler,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,Restored,,Hille-03,2015-06-25,4,-6.523115,-88.412935,-0.00652,-0.088412935,-0.0191,-0.147666667,-0.01355,-0.10475,Stettler,0.637193548,287.5241935,1.342739871,0.000505736,-0.047912702,-0.006782856,-0.087898616,-0.018392938,-0.148949753,5.098722821,-55.16926221,-22.46226685,-169.6981348
183,Restored,,Hille-03,2015-07-20,5,-6.226984,-83.94628,-0.00623,-0.08394628,-0.0191,-0.147666667,-0.01355,-0.10475,Stettler,0.655967742,291.15,1.362977003,-0.000800614,-0.055038243,-0.007249357,-0.090101886,-0.016207404,-0.131405262,4.756646171,-54.31237436,-19.82897265,-148.6317812
184,Restored,,Holt-04,2015-05-03,1,-16.056269,-139.503067,-0.01606,-0.139503067,-0.019141667,-0.147833333,-0.01355,-0.10425,Ferintosh,0.593580645,278.2854839,0.237167076,0.004070665,-0.025754848,-0.005605076,-0.081208301,-0.044223277,-0.276166848,4.852552543,-61.57107316,-22.73940205,-171.9152164
185,Restored,,Holt-04,2015-05-27,2,-11.696256,-118.087204,-0.0117,-0.118087204,-0.019141667,-0.147833333,-0.01355,-0.10425,Ferintosh,0.512,283.2596774,0.444426975,0.010628266,0.001228688,-0.004264116,-0.079553807,-0.03400603,-0.218936188,4.521153352,-65.18970978,-21.61340162,-162.907213
186,Restored,,Holt-04,2015-06-16,3,-8.852908,-102.072097,-0.00885,-0.102072097,-0.019141667,-0.147833333,-0.01355,-0.10425,Ferintosh,0.546225806,287.2241935,0.646307729,0.007117737,-0.01843975,-0.005092457,-0.083334062,-0.027222689,-0.185195337,4.524282646,-62.03219558,-20.72441118,-155.7952894
187,Restored,,Holt-04,2015-06-26,4,-7.927991,-97.818402,-0.00793,-0.097818402,-0.019141667,-0.147833333,-0.01355,-0.10425,Ferintosh,0.653322581,287.5983871,1.313288046,-0.000467275,-0.05152958,-0.007100954,-0.08841316,-0.021475503,-0.172390603,5.5053104,-54.16129053,-25.7191478,-195.7531824
188,Restored,,Holt-04,2015-07-27,5,-9.018702,-98.104256,-0.00902,-0.098104256,-0.019141667,-0.147833333,-0.01355,-0.10425,Ferintosh,0.751387097,290.3758065,2.266059313,-0.00552096,-0.073200205,-0.008989873,-0.09363371,-0.019259963,-0.164161947,6.450969918,-39.91650734,-32.22436279,-247.7949023
189,Restored,,Hwy53-02,2015-05-04,1,-10.121178,-105.7258,-0.01012,-0.1057258,-0.019108333,-0.147666667,-0.01355,-0.10475,Ferintosh,0.584064516,278.5887097,0.534674262,0.00476587,-0.023209363,-0.005418445,-0.081043687,-0.030129781,-0.200781651,4.750469461,-57.65104906,-20.81871465,-156.5497172
190,Restored,,Hwy53-02,2015-05-21,2,-8.625276,-97.634463,-0.00863,-0.097634463,-0.019108333,-0.147666667,-0.01355,-0.10475,Ferintosh,0.569870968,280.8435484,0.628351688,0.00569551,-0.020524007,-0.005243837,-0.081442217,-0.026786108,-0.181461573,4.617019785,-57.78958225,-20.03842114,-150.3073691
191,Restored,,Hwy53-02,2015-06-18,3,-7.024909,-87.378391,-0.00702,-0.087378391,-0.019108333,-0.147666667,-0.01355,-0.10475,Ferintosh,0.564193548,287.6177419,0.697973148,0.005608641,-0.025955031,-0.005428856,-0.084552691,-0.022671484,-0.153535853,4.226913107,-57.70546099,-17.94431533,-133.5545227
192,Restored,,Hwy53-02,2015-06-25,4,-6.440565,-86.870709,-0.00644,-0.086870709,-0.019108333,-0.147666667,-0.01355,-0.10475,Ferintosh,0.648870968,287.4951613,1.414643984,-0.000199365,-0.050881251,-0.007002691,-0.088429805,-0.017544407,-0.143647929,5.113034814,-53.9427648,-22.14878278,-167.1902622
193,Restored,,Hwy53-02,2015-08-04,5,-5.617942,-81.849426,-0.00562,-0.081849426,-0.019108333,-0.147666667,-0.01355,-0.10475,Ferintosh,0.754032258,289.8564516,-2.214483127,-0.005619184,-0.073969722,-0.009018201,-0.093943877,-0.005622424,-0.103042797,8744.365254,49061.4833,-5.614632845,-34.91706276
194,Restored,,Kerbe-02,2015-05-06,1,-12.326681,-116.478018,-0.01233,-0.116478018,-0.019225,-0.1485,-0.013775,-0.1065,Big Valley,0.50516129,279.8983871,0.330773106,0.011445183,0.00725742,-0.004117935,-0.078703621,-0.035408488,-0.216945455,4.353293793,-62.80190553,-19.96374301,-149.7099441
195,Restored,,Kerbe-02,2015-05-25,2,-10.565945,-107.584336,-0.01057,-0.107584336,-0.019225,-0.1485,-0.013775,-0.1065,Big Valley,0.492870968,282.4564516,0.415078696,0.012460205,0.009461793,-0.004012948,-0.079588776,-0.03183713,-0.198159748,4.258939165,-62.56734902,-19.39753247,-145.1802598
196,Restored,,Kerbe-02,2015-06-16,3,-8.869848,-98.813169,-0.00887,-0.098813169,-0.019225,-0.1485,-0.013775,-0.1065,Big Valley,0.503548387,287.4370968,0.514298318,0.01082246,-0.003369342,-0.004462833,-0.082981992,-0.027888501,-0.1773596,4.130001052,-62.18005967,-18.65118328,-139.2094662
197,Restored,,Kerbe-02,2015-06-24,4,-7.223714,-95.688764,-0.00722,-0.095688764,-0.019225,-0.1485,-0.013775,-0.1065,Big Valley,0.597290323,287.6919355,1.087453856,0.002897719,-0.038684197,-0.006230986,-0.08753525,-0.0216218,-0.166828871,4.939667587,-60.02436402,-22.88129346,-173.0503477
198,Restored,,Kerbe-02,2015-07-23,5,-7.300255,-91.164563,-0.0073,-0.091164563,-0.019225,-0.1485,-0.013775,-0.1065,Big Valley,0.608677419,292.05,0.872861359,0.001841427,-0.045621832,-0.006602218,-0.089874781,-0.020965928,-0.151498452,4.414913467,-58.93569469,-19.22846047,-143.8276838
199,Restored,,Kinvi-03,2015-05-06,1,-9.440466,-101.25752,-0.00944,-0.10125752,-0.019283333,-0.148916667,-0.0139,-0.1075,Delburne,0.522774194,279.6564516,0.498017922,0.0095839,-0.002157083,-0.004543321,-0.080294148,-0.029289093,-0.188290757,4.384746327,-59.86551467,-19.32520398,-144.6016319
200,Restored,,Kinvi-03,2015-05-25,2,-7.448828,-93.035126,-0.00745,-0.093035126,-0.019283333,-0.148916667,-0.0139,-0.1075,Delburne,0.531903226,282.1435484,0.706464683,0.008479705,-0.009831835,-0.004843791,-0.0822342,-0.02471406,-0.16966523,4.438707059,-59.96675841,-19.64644852,-147.1715881
201,Restored,,Kinvi-03,2015-06-17,3,-5.653721,-84.276599,-0.00565,-0.084276599,-0.019283333,-0.148916667,-0.0139,-0.1075,Delburne,0.555,287.1725806,0.97294153,0.006030209,-0.025197298,-0.005512639,-0.086049747,-0.019584568,-0.145311671,4.380119602,-59.52892325,-19.20751948,-143.6601558
202,Restored,,Kinvi-03,2015-06-23,4,-5.357535,-84.565947,-0.00536,-0.084565947,-0.019283333,-0.148916667,-0.0139,-0.1075,Delburne,0.625709677,287.2854839,1.852008253,0.000886327,-0.047591821,-0.006849425,-0.0895047,-0.015399911,-0.136977178,5.22028859,-56.58520016,-23.9539975,-181.63198
203,Restored,,Kinvi-03,2015-07-28,5,-5.116331,-80.718822,-0.00512,-0.080718822,-0.019283333,-0.148916667,-0.0139,-0.1075,Delburne,0.682709677,290.666129,5.011296004,-0.002601689,-0.063589658,-0.008023622,-0.093394731,-0.010349767,-0.11262763,6.10138174,-49.47974749,-31.3279129,-240.6233032
204,Restored,,Kinvi-06,2015-05-06,1,-10.478092,-108.421233,-0.01048,-0.108421233,-0.019275,-0.148916667,-0.0139,-0.1075,Delburne,0.522774194,279.6564516,0.466374951,0.0095839,-0.002157083,-0.004539243,-0.080294148,-0.031414205,-0.201745877,4.457998069,-61.70141323,-20.24318864,-151.9455091
205,Restored,,Kinvi-06,2015-05-25,2,-8.44426,-97.523218,-0.00844,-0.097523218,-0.019275,-0.148916667,-0.0139,-0.1075,Delburne,0.531903226,282.1435484,0.606732011,0.008479705,-0.009831835,-0.004839792,-0.0822342,-0.026776987,-0.178286848,4.404411065,-60.34998861,-19.5656372,-146.5250976
206,Restored,,Kinvi-06,2015-06-17,3,-6.406038,-88.052076,-0.00641,-0.088052076,-0.019275,-0.148916667,-0.0139,-0.1075,Delburne,0.555,287.1725806,0.86945853,0.006030209,-0.025197298,-0.005508839,-0.086049747,-0.021251253,-0.15298761,4.375340488,-60.00614347,-19.31385369,-144.5108295
207,Restored,,Kinvi-06,2015-06-23,4,-7.591215,-92.271934,-0.00759,-0.092271934,-0.019275,-0.148916667,-0.0139,-0.1075,Delburne,0.625709677,287.2854839,0.910039092,0.000886327,-0.047591821,-0.006846229,-0.0895047,-0.021214257,-0.155606487,4.64866099,-56.98859708,-19.98860661,-149.9088529
208,Restored,,Kinvi-06,2015-07-28,5,-7.171996,-90.979008,-0.00717,-0.090979008,-0.019275,-0.148916667,-0.0139,-0.1075,Delburne,0.682709677,290.666129,1.75358975,-0.002601689,-0.063589658,-0.008020914,-0.093394731,-0.016656996,-0.142000851,5.378082164,-52.41815889,-23.80629859,-180.4503887
209,Restored,,Labyr-02,2015-05-01,1,-11.374483,-109.250225,-0.01137,-0.109250225,-0.019125,-0.147833333,-0.01345,-0.10375,New Sarepta,0.59216129,278.2306452,0.38672588,0.00428251,-0.024647019,-0.005508721,-0.080803239,-0.033137327,-0.210235669,4.639313038,-56.50123576,-19.78798874,-148.3039099
210,Restored,,Labyr-56,2015-05-03,1,-18.008945,-148.456835,-0.01801,-0.148456835,-0.0191,-0.14775,-0.013425,-0.10375,New Sarepta,0.578580645,278.5919355,0.142499713,0.005318284,-0.020088191,-0.005235457,-0.080193511,-0.048656574,-0.292739154,4.707942841,-63.66678443,-22.377128,-169.017024
211,Restored,,Labyr-56,2015-05-23,2,-14.403318,-128.330559,-0.0144,-0.128330559,-0.0191,-0.14775,-0.013425,-0.10375,New Sarepta,0.544032258,281.4596774,0.260859681,0.007938064,-0.009942888,-0.004702188,-0.079881976,-0.039844054,-0.243212487,4.515079587,-63.31341295,-21.03732776,-158.2986221
212,Restored,,Labyr-56,2015-06-16,3,-8.305704,-101.444465,-0.00831,-0.101444465,-0.0191,-0.14775,-0.013425,-0.10375,New Sarepta,0.502774194,287.5274194,0.666194356,0.011250402,-7.24E-05,-0.004212944,-0.081199964,-0.027141423,-0.184601331,4.415856825,-64.74869478,-20.85538751,-156.8431
213,Restored,,Labyr-56,2015-06-27,4,-3.863954,-85.442493,-0.00386,-0.085442493,-0.0191,-0.14775,-0.013425,-0.10375,New Sarepta,0.598,288.0112903,3.437234737,0.003182431,-0.03622632,-0.005995697,-0.08573134,-0.013915008,-0.147099293,6.13194926,-61.77316886,-38.42142364,-297.3713891
214,Restored,,Mika-10,2015-05-03,1,-14.163019,-129.21299,-0.01416,-0.12921299,-0.019091667,-0.1475,-0.013625,-0.10525,Stettler,0.570870968,278.7370968,0.314258691,0.005714529,-0.018967428,-0.005202843,-0.080577919,-0.039443907,-0.248963089,4.736218192,-62.1481404,-22.1056874,-166.8454992
215,Restored,,Mika-10,2015-05-27,2,-8.883332,-105.511461,-0.00888,-0.105511461,-0.019091667,-0.1475,-0.013625,-0.10525,Stettler,0.504354839,283.2241935,0.661857626,0.011325117,0.003836638,-0.004129284,-0.079467107,-0.02844185,-0.194814379,4.565157003,-64.97286681,-21.82715975,-164.617278
216,Restored,,Mika-10,2015-06-17,3,-6.543904,-91.31472,-0.00654,-0.09131472,-0.019091667,-0.1475,-0.013625,-0.10525,Stettler,0.546322581,287.3016129,0.912901998,0.007026473,-0.019661543,-0.005115356,-0.083756436,-0.022156202,-0.162575137,4.563236091,-61.47115597,-20.79606218,-156.3684975
217,Restored,,Mika-10,2015-06-24,4,-5.467489,-87.954976,-0.00547,-0.087954976,-0.019091667,-0.1475,-0.013625,-0.10525,Stettler,0.631322581,287.4274194,2.378434445,0.000800774,-0.046819465,-0.006714142,-0.087834487,-0.015798347,-0.147795768,5.793839987,-56.26267127,-30.03529702,-230.2823762
218,Restored,,Mika-10,2015-07-19,5,-10.529127,-102.315418,-0.01053,-0.102315418,-0.019091667,-0.1475,-0.013625,-0.10525,Stettler,0.660387097,290.9758065,0.436498184,-0.001119284,-0.056476416,-0.00737153,-0.090496509,-0.02817084,-0.179122474,4.353934061,-56.46849234,-18.2301948,-135.8415584
219,Restored,,Ozmen-05,2015-05-02,1,-16.674909,-144.383928,-0.01667,-0.144383928,-0.019066667,-0.14725,-0.013375,-0.103,Camrose,0.652870968,278.5145161,0.246668536,0.000242733,-0.043317366,-0.006631751,-0.083628509,-0.047262609,-0.303893306,5.213984127,-57.46681261,-24.2162341,-183.7298728
220,Restored,,Ozmen-05,2015-05-24,2,-12.617904,-124.053029,-0.01262,-0.124053029,-0.019066667,-0.14725,-0.013375,-0.103,Camrose,0.598935484,281.933871,0.480322754,0.003585986,-0.030006321,-0.005728485,-0.082312881,-0.035826728,-0.240809366,5.031141801,-60.56001948,-23.7667193,-180.1337544
221,Restored,,Ozmen-05,2015-06-15,3,-9.842123,-109.022372,-0.00984,-0.109022372,-0.019066667,-0.14725,-0.013375,-0.103,Camrose,0.598354839,287.1564516,0.70853739,0.003265296,-0.034760585,-0.00592586,-0.084699921,-0.028576943,-0.202036836,4.964228376,-60.17436478,-23.11582473,-174.9265978
222,Restored,,Ozmen-05,2015-06-26,4,-9.239856,-106.029712,-0.00924,-0.106029712,-0.019066667,-0.14725,-0.013375,-0.103,Camrose,0.684612903,288.0112903,1.399726407,-0.002053506,-0.057760662,-0.007551375,-0.088925962,-0.024292119,-0.196362421,6.001328283,-50.57743867,-30.30884869,-232.4707896
223,Restored,,Parlb-01,2015-05-03,1,-18.267602,-146.771888,-0.01827,-0.146771888,-0.019116667,-0.147583333,-0.013625,-0.10525,Prentiss,0.516129032,278.6274194,0.100577974,0.010623569,0.005157761,-0.004135166,-0.077408456,-0.047599685,-0.2759003,4.402652597,-66.33542505,-21.21992026,-159.7593621
224,Restored,,Parlb-01,2015-05-27,2,-14.45911,-128.147448,-0.01446,-0.128147448,-0.019116667,-0.147583333,-0.013625,-0.10525,Prentiss,0.477451613,283.033871,0.240667171,0.014264136,0.01827916,-0.003617187,-0.07799885,-0.039358,-0.233976597,4.250508017,-66.68510207,-20.45213123,-153.6170498
225,Restored,,Parlb-01,2015-06-20,3,-13.64891,-118.494533,-0.01365,-0.118494533,-0.019116667,-0.147583333,-0.013625,-0.10525,Prentiss,0.564774194,287.266129,0.212018245,0.00551318,-0.026330959,-0.005471123,-0.084653665,-0.037455972,-0.217938189,4.177256785,-61.47497789,-18.69730031,-139.5784024
226,Restored,,Parlb-01,2015-06-26,4,-13.385904,-118.034958,-0.01339,-0.118034958,-0.019116667,-0.147583333,-0.013625,-0.10525,Prentiss,0.623870968,287.2048387,0.248790048,0.001288503,-0.044621689,-0.006576081,-0.087424892,-0.036795818,-0.221214803,4.408299041,-59.00783384,-19.21313456,-143.7050765
227,Restored,,Parlb-01,2015-07-22,5,-12.897627,-112.594461,-0.0129,-0.112594461,-0.019116667,-0.147583333,-0.013625,-0.10525,Prentiss,0.663935484,290.7274194,0.235914094,-0.001306693,-0.057132407,-0.007437844,-0.090594483,-0.034983323,-0.207051204,4.277288387,-57.41744081,-18.10976724,-134.8781379
228,Restored,,Pearl-06,2015-05-02,1,-14.401431,-130.36859,-0.0144,-0.13036859,-0.019041667,-0.147083333,-0.01335,-0.10325,Camrose,0.652870968,278.5145161,0.334287714,0.000268078,-0.043584,-0.006606529,-0.083727084,-0.040932363,-0.267337294,5.162325784,-56.0310987,-23.2694431,-176.1555448
229,Restored,,Pearl-06,2015-05-24,2,-7.133565,-95.956302,-0.00713,-0.095956302,-0.019041667,-0.147083333,-0.01335,-0.10325,Camrose,0.598935484,281.933871,1.178338553,0.003611415,-0.030276665,-0.005703232,-0.082388258,-0.022511545,-0.17749572,5.301120074,-58.15931587,-25.25466777,-192.0373422
230,Restored,,Pearl-06,2015-06-14,3,-11.566095,-111.569418,-0.01157,-0.111569418,-0.019041667,-0.147083333,-0.01335,-0.10325,Camrose,0.597903226,287.1306452,0.391168497,0.003324273,-0.034868168,-0.00589124,-0.084743276,-0.03282395,-0.207440093,4.510722686,-59.38035653,-19.88387574,-149.0710059
231,Restored,,Retta-09,2015-05-01,1,-16.673725,-140.933051,-0.01667,-0.140933051,-0.019125,-0.148,-0.013425,-0.10375,New Sarepta,0.59216129,278.2306452,0.185795923,0.004307959,-0.024647019,-0.005493917,-0.080879217,-0.045843219,-0.279736262,4.757898306,-61.61888625,-22.0902652,-166.7221216
232,Restored,,Retta-09,2015-05-23,2,-10.383958,-111.309698,-0.01038,-0.111309698,-0.019125,-0.148,-0.013425,-0.10375,New Sarepta,0.544032258,281.4596774,0.55822816,0.007938064,-0.009942888,-0.004713875,-0.080008855,-0.031245094,-0.209674793,4.714337515,-62.37487459,-22.02748302,-166.2198642
233,Restored,,Retta-09,2015-06-13,3,-7.219704,-86.417569,-0.00722,-0.086417569,-0.019125,-0.148,-0.013425,-0.10375,New Sarepta,0.49416129,287.3177419,0.533227352,0.012159488,0.00431033,-0.004056191,-0.080832479,-0.025228855,-0.15799106,3.974349909,-57.72276266,-16.82281399,-124.5825119
