"","Site_ID","Site_Visit","X","Region","SbWtrshd","Date","O","H","Opm","Hpm","P.18O.","P.2H.","Ps.18O.","Ps.2H.","met_station","rh","temp","EI","starO","starH","sslO","sslH","EO","EH","slope","input","IO","IH","X2","per.rain"
"1","10",1,110,"Parkland","05FC","2015-05-04",-12.593061,-120.170178,-0.01259,-0.120170178,-0.0191,-0.1475,-0.01355,-0.1045,"Stettler",0.562935484,279.0080645,0.381409085,0.006415581,-0.015362395,-0.005021324,-0.079848999,-0.035985614,-0.230120943,4.69963146,-61.00181792,-21.51329982,-162.1063986,-25.5553067525228,33.6685019037385
"2","10",2,111,"Parkland","05FC","2015-05-20",-10.613996,-109.498487,-0.01061,-0.109498487,-0.0191,-0.1475,-0.01355,-0.1045,"Stettler",0.561451613,280.7758065,0.49802214,0.006385814,-0.016944446,-0.005074401,-0.080727872,-0.031410349,-0.206389335,4.65813569,-60.07566733,-20.9690343,-157.7522744,-25.5553067525228,38.2020430386673
"3","10",3,112,"Parkland","05FC","2015-06-16",-6.532413,-89.254098,-0.00653,-0.089254098,-0.0191,-0.1475,-0.01355,-0.1045,"Stettler",0.542645161,287.05,0.836830053,0.007439444,-0.017139614,-0.004998546,-0.083048158,-0.022367725,-0.159774716,4.452698885,-60.17797428,-19.78348384,-148.2678707,-25.5553067525228,48.0772630929226
"4","10",4,113,"Parkland","05FC","2015-06-27",-4.407346,-82.356786,-0.00441,-0.082356786,-0.0191,-0.1475,-0.01355,-0.1045,"Stettler",0.637225806,287.8209677,1.5,0.00048709,-0.047875127,-0.006793718,-0.08779196,-0.012687237,-0.133934834,6.231311906,-54.8767005,-36.68069046,-283.4455237,-25.5553067525228,55.1357200525661
"5","10",5,114,"Parkland","05FC","2015-07-25",-7.399756,-88.005437,-0.0074,-0.088005437,-0.0191,-0.1475,-0.01355,-0.1045,"Stettler",0.671258065,291.2758065,1.020478797,-0.001660713,-0.058311001,-0.007533149,-0.090567678,-0.01870459,-0.140415461,4.636172041,-53.6977639,-18.93609443,-141.4887555,-25.5553067525228,-92.6705492563889
"6","101",1,30,"Grassland","05CH","2015-05-03",-11.880608,-120.218723,-0.01188,-0.120218723,-0.018483333,-0.142916667,-0.013,-0.10125,"Cabin Lake",0.549032258,279.7822581,0.47595507,0.00808784,-0.007081888,-0.004200072,-0.07541192,-0.035090279,-0.231989099,4.815555022,-63.00992934,-22.92705003,-173.4164003,-25.0753396352132,41.3135542843481
"7","101",2,31,"Grassland","05CH","2015-05-22",-5.786482,-91.78466,-0.00579,-0.09178466,-0.018483333,-0.142916667,-0.013,-0.10125,"Cabin Lake",0.491225806,282.45,0.955197548,0.013434584,0.01627492,-0.0032134,-0.073760808,-0.023423254,-0.174784523,4.707007825,-64.53108469,-22.63324075,-171.065926,-25.0753396352132,20.2238525705045
"8","101",3,32,"Grassland","05CH","2015-06-14",-3.316837,-76.519474,-0.00332,-0.076519474,-0.018483333,-0.142916667,-0.013,-0.10125,"Cabin Lake",0.493354839,288.1467742,1.137298083,0.012594508,0.006271229,-0.003538474,-0.077178615,-0.018062474,-0.141738284,4.423871375,-61.83222103,-20.08658764,-150.6927011,-25.0753396352132,17.7907178606267
"9","109",1,33,"Grassland","05CH","2015-05-02",-9.046355,-103.081727,-0.00905,-0.103081727,-0.018425,-0.142666667,-0.013075,-0.10175,"Pollockville",0.579290323,279.1209677,0.689433244,0.005576318,-0.018778354,-0.004779154,-0.076967976,-0.028323722,-0.198264014,4.938448563,-58.3887675,-22.33794496,-168.7035597,-24.896666208903,13.145979098383
"10","109",2,34,"Grassland","05CH","2015-05-14",-3.413852,-76.902393,-0.00341,-0.076902393,-0.018425,-0.142666667,-0.013075,-0.10175,"Pollockville",0.538967742,281.0112903,1.464997892,0.008787676,-0.00498664,-0.004076107,-0.075677893,-0.017015885,-0.145051533,5.008798872,-59.82238885,-23.34259244,-176.7407395,-24.896666208903,21.6443367938777
"11","110",1,35,"Grassland","05CH","2015-05-04",-11.343893,-108.828268,-0.01134,-0.108828268,-0.018825,-0.145583333,-0.0133,-0.10325,"Sheerness",0.536419355,279.5532258,0.348522286,0.008927433,-0.00352922,-0.004266028,-0.077008451,-0.033705092,-0.207099163,4.393940942,-59.00097771,-19.13473313,-143.077865,-25.6936289469401,52.7564889584208
"12","110",2,36,"Grassland","05CH","2015-05-21",-7.175833,-90.10895,-0.00718,-0.09010895,-0.018825,-0.145583333,-0.0133,-0.10325,"Sheerness",0.523548387,281.2887097,0.667304378,0.009959283,-0.000166693,-0.004102095,-0.077299999,-0.025125612,-0.169731586,4.436886079,-58.25210795,-19.15518546,-143.2414836,-25.6936289469401,52.9215118914743
"13","110",3,37,"Grassland","05CH","2015-06-15",-3.804131,-72.64803,-0.0038,-0.07264803,-0.018825,-0.145583333,-0.0133,-0.10325,"Sheerness",0.497225806,287.5177419,0.901771869,0.011947521,0.003103698,-0.003905857,-0.079490814,-0.018619524,-0.133264921,4.09034001,-57.10473796,-17.16382962,-127.310637,-25.6936289469401,93.990816223493
"14","110",4,38,"Grassland","05CH","2015-06-30",-1.968324,-63.336815,-0.00197,-0.063336815,-0.018825,-0.145583333,-0.0133,-0.10325,"Sheerness",0.586419355,289.5693548,1.5,0.004032399,-0.033553825,-0.00565237,-0.08462481,-0.010134096,-0.098885906,4.354320677,-54.75880327,-17.76316498,-132.1053198,-25.6936289469401,63.9882313799469
"15","110",5,39,"Grassland","05CH","2015-07-30",-1.705658,-58.270799,-0.00171,-0.058270799,-0.018825,-0.145583333,-0.0133,-0.10325,"Sheerness",0.583516129,291.866129,1.5,0.004088201,-0.034740819,-0.005686315,-0.085495481,-0.009503811,-0.086127667,3.574229495,-52.15886656,-14.04475594,-102.3580475,-25.6936289469401,68.8240656829253
"16","115",1,40,"Grassland","05CH","2015-05-04",-11.729615,-114.171441,-0.01173,-0.114171441,-0.018808333,-0.145,-0.013225,-0.1025,"Youngstown",0.558612903,279.7241935,0.39575736,0.007044853,-0.012325439,-0.004657097,-0.077652852,-0.034434537,-0.219166228,4.62439677,-59.92726689,-20.71548761,-155.7239009,-25.7198594411214,62.3121777224462
"17","115",2,41,"Grassland","05CH","2015-05-21",-8.046197,-93.731002,-0.00805,-0.093731002,-0.018808333,-0.145,-0.013225,-0.1025,"Youngstown",0.530677419,281.5887097,0.587343302,0.009336247,-0.002980803,-0.004206491,-0.077156445,-0.026795932,-0.176734209,4.427798414,-58.08722477,-19.06029745,-142.4823796,-25.7198594411214,53.2984146200505
"18","115",3,42,"Grassland","05CH","2015-06-15",-2.687347,-68.521119,-0.00269,-0.068521119,-0.018808333,-0.145,-0.013225,-0.1025,"Youngstown",0.513483871,287.6080645,1.153994727,0.010387676,-0.003621885,-0.004167008,-0.079608805,-0.015845525,-0.12437071,4.245333492,-57.10117191,-17.87140663,-132.971253,-25.7198594411214,62.8134541897417
"19","115",4,43,"Grassland","05CH","2015-06-30",-1.91879,-61.950141,-0.00192,-0.061950141,-0.018808333,-0.145,-0.013225,-0.1025,"Youngstown",0.60983871,289.65,1.5,0.002468632,-0.039741968,-0.006035948,-0.085004767,-0.008510955,-0.091386776,4.466217174,-53.37500403,-17.93404042,-133.4723233,-25.7198594411214,40.0514455941113
"20","13",1,115,"Parkland","05FC","2015-05-05",-9.635239,-102.094845,-0.00964,-0.102094845,-0.019091667,-0.147416667,-0.0135,-0.1045,"Stettler",0.554548387,279.333871,0.507541892,0.007142678,-0.012379395,-0.004841638,-0.079516858,-0.029595554,-0.192829013,4.546812833,-58.26356929,-19.76827956,-148.1462365,-25.7090892791748,62.5883757948184
"21","13",2,116,"Parkland","05FC","2015-05-18",-4.833749,-75.219841,-0.00483,-0.075219841,-0.019091667,-0.147416667,-0.0135,-0.1045,"Stettler",0.57,280.3822581,0.984511009,0.005774272,-0.019761847,-0.005189699,-0.080943547,-0.018275882,-0.135474228,4.481252223,-53.57539276,-18.0676186,-134.5409488,-25.7090892791748,78.6510693762723
"22","13",5,117,"Parkland","05FC","2015-08-05",-9.828022,-93.95975,-0.00983,-0.09395975,-0.019091667,-0.147416667,-0.0135,-0.1045,"Stettler",0.688935484,290.4370968,0.401167792,-0.002512851,-0.061631897,-0.007795741,-0.091016408,-0.025475598,-0.156009422,3.965950825,-54.97445339,-16.10651,-118.85208,-25.7090892791748,48.6589096314343
"23","131",1,10,"Grassland","05CG","2015-05-08",-7.390795,-97.706889,-0.00739,-0.097706889,-0.018708333,-0.14475,-0.01335,-0.10375,"Hand Hills",0.517645161,279.8435484,0.813229912,0.010627213,0.004210738,-0.003883204,-0.075931012,-0.025797982,-0.185225167,4.754365765,-62.57212599,-22.35992128,-168.8793702,-25.174633026123,23.8037978845075
"24","142",1,11,"Grassland","05CG","2015-05-08",-12.397644,-116.346528,-0.0124,-0.116346528,-0.019033333,-0.147166667,-0.013575,-0.1055,"Hand Hills",0.517645161,279.8435484,0.321303489,0.010396745,0.002249936,-0.004160431,-0.078137072,-0.035691175,-0.218187187,4.372499785,-62.12753067,-19.88353588,-149.068287,-25.4672896067301,46.9527224057019
"25","142",2,12,"Grassland","05CG","2015-05-20",-10.919212,-107.094124,-0.01092,-0.107094124,-0.019033333,-0.147166667,-0.013575,-0.1055,"Hand Hills",0.541548387,280.6274194,0.38060975,0.008081444,-0.009731862,-0.004664822,-0.079936911,-0.032339798,-0.20033017,4.352797597,-59.56157424,-19.07258401,-142.5806721,-25.4672896067301,53.7718623427336
"26","145",1,13,"Grassland","05CG","2015-05-08",-14.026239,-114.346727,-0.01403,-0.114346727,-0.019041667,-0.14725,-0.0136,-0.1055,"Hand Hills",0.517645161,279.8435484,0.121896753,0.010371138,0.002249936,-0.004177495,-0.078181906,-0.038960365,-0.214470125,4.016122464,-58.00052882,-17.06893051,-126.5514441,-25.5372721354167,78.6367191677415
"27","145",2,14,"Grassland","05CG","2015-05-20",-12.468296,-106.762034,-0.01247,-0.106762034,-0.019041667,-0.14725,-0.0136,-0.1055,"Hand Hills",0.541548387,280.6274194,0.184427592,0.008055895,-0.009731862,-0.004682279,-0.079979479,-0.035608269,-0.199680064,4.01577267,-56.68534881,-16.73733532,-123.8986825,-25.5372721354167,73.7181553338987
"28","145",3,15,"Grassland","05CG","2015-06-14",-9.108451,-92.463809,-0.00911,-0.092463809,-0.019041667,-0.14725,-0.0136,-0.1055,"Hand Hills",0.552258065,286.5596774,0.39006011,0.006613372,-0.021314524,-0.00515797,-0.083683638,-0.027654914,-0.164978887,3.91024081,-56.84151522,-16.34363103,-120.7490483,-25.5372721354167,77.0162646970246
"29","145",4,16,"Grassland","05CG","2015-06-30",-7.052488,-82.960054,-0.00705,-0.082960054,-0.019041667,-0.14725,-0.0136,-0.1055,"Hand Hills",0.637580645,288.6274194,0.724418285,0.000369681,-0.049620696,-0.006838196,-0.088663346,-0.01961207,-0.132988457,3.982496842,-54.88345126,-16.15019297,-119.2015438,-25.5372721354167,70.9403415566942
"30","152",1,1,"Grassland","05BN","2015-05-01",-5.643127,-86.115065,-0.00564,-0.086115065,-0.017808333,-0.137916667,-0.01245,-0.09725,"Tide Lake",0.550354839,279.8209677,1.016561511,0.008531248,-0.00327009,-0.003613791,-0.070800351,-0.022202678,-0.16845222,4.971246501,-58.07723474,-22.47698096,-169.8158477,-24.1557954152425,14.3417375384544
"31","153",1,2,"Grassland","05BN","2015-05-01",-7.59502,-98.245374,-0.0076,-0.098245374,-0.018033333,-0.140083333,-0.01265,-0.09925,"Tide Lake",0.550354839,279.8209677,0.836494488,0.008326998,-0.005478298,-0.003827608,-0.072987724,-0.026214716,-0.19044381,4.952986486,-60.6026767,-23.17110718,-175.3688574,-24.4483896891276,22.5445173384867
"32","153",2,3,"Grassland","05BN","2015-05-12",-4.527548,-82.91617,-0.00453,-0.08291617,-0.018033333,-0.140083333,-0.01265,-0.09925,"Tide Lake",0.499354839,281.4080645,1.036000872,0.013039823,0.015976385,-0.002910288,-0.070992451,-0.021188769,-0.161479644,4.716043048,-61.55249499,-21.78849968,-164.3079974,-24.4483896891276,10.8259054225395
"33","173",1,4,"Grassland","05BN","2015-05-01",-9.570106,-101.670211,-0.00957,-0.101670211,-0.017658333,-0.1375,-0.012325,-0.09725,"Rolling Hills",0.546548387,280.0596774,0.479819924,0.00896893,-0.001978403,-0.003412383,-0.070501561,-0.030900909,-0.199143762,4.569591895,-57.93921656,-19.80499535,-148.4399628,-23.7568340301514,42.4833791965668
"34","173",2,5,"Grassland","05BN","2015-05-23",-3.419488,-71.338266,-0.00342,-0.071338266,-0.017658333,-0.1375,-0.012325,-0.09725,"Rolling Hills",0.518322581,282.2725806,1.021632483,0.011362255,0.007523273,-0.002968608,-0.07014804,-0.01857242,-0.13972232,4.513078005,-55.90353922,-18.90020463,-141.201637,-23.7568340301514,47.5296016878879
"35","173",3,6,"Grassland","05BN","2015-06-13",-1.22435,-59.814031,-0.00122,-0.059814031,-0.017658333,-0.1375,-0.012325,-0.09725,"Rolling Hills",0.560935484,287.7306452,1.5,0.007109305,-0.016763055,-0.004033382,-0.075318327,-0.01140483,-0.105531208,4.488751896,-54.33775369,-18.32332885,-136.5866308,-23.7568340301514,259.210878525666
"36","173",4,7,"Grassland","05BN","2015-06-28",5.126686,-38.057532,0.00513,-0.038057532,-0.017658333,-0.1375,-0.012325,-0.09725,"Rolling Hills",0.583322581,290.1919355,1.5,0.005208249,-0.026695539,-0.004552396,-0.077550603,0.005024932,-0.051451373,127.4779903,-692.019622,5.875723391,57.00578713,-23.7568340301514,34.5687198548232
"37","18",1,118,"Parkland","05FC","2015-05-06",-13.152336,-125.573537,-0.01315,-0.125573537,-0.018991667,-0.146666667,-0.013425,-0.1035,"Forestburg",0.557193548,279.6564516,0.389746923,0.006966104,-0.012768004,-0.004821051,-0.078916029,-0.037333748,-0.241112087,4.777528673,-62.74903495,-22.57554143,-170.6043314,-25.6549777984619,50.1077260273736
"38","18",2,119,"Parkland","05FC","2015-05-25",-10.166941,-112.814852,-0.01017,-0.112814852,-0.018991667,-0.146666667,-0.013425,-0.1035,"Forestburg",0.519967742,282.3951613,0.602382685,0.010064542,-0.000390872,-0.004234726,-0.078453385,-0.031052183,-0.211054179,4.704456867,-64.97052566,-22.74906522,-171.9925217,-25.6549777984619,23.7605711665918
"39","18",3,120,"Parkland","05FC","2015-06-15",-7.135059,-91.579244,-0.00714,-0.091579244,-0.018991667,-0.146666667,-0.013425,-0.1035,"Forestburg",0.539322581,287.166129,0.739072962,0.007845974,-0.014886609,-0.004823003,-0.081987805,-0.023899934,-0.165503296,4.410760355,-60.08641507,-19.52681403,-146.2145123,-25.6549777984619,25.1794109458579
"40","182",1,121,"Parkland","05FC","2015-05-06",-9.473705,-103.270809,-0.00947,-0.103270809,-0.019025,-0.147083333,-0.0134,-0.10375,"Rosalind",0.559064516,279.2467742,0.572484206,0.006870378,-0.013283012,-0.004839269,-0.079138623,-0.029265662,-0.196113235,4.690038919,-58.85614044,-20.80270394,-156.4216316,-25.5820903778076,54.7581172929052
"41","182",2,122,"Parkland","05FC","2015-05-17",-4.568992,-74.968254,-0.00457,-0.074968254,-0.019025,-0.147083333,-0.0134,-0.10375,"Rosalind",0.573741935,280.233871,1.096024692,0.005590351,-0.020176122,-0.005168848,-0.080481828,-0.017654931,-0.135480579,4.624581266,-53.83391761,-18.91140704,-141.2912563,-25.5820903778076,39.2328926282991
"42","184",1,17,"Grassland","05CG","2015-05-08",-10.431958,-111.086969,-0.01043,-0.111086969,-0.018866667,-0.146083333,-0.01355,-0.10525,"Drumheller East",0.491903226,281.2758065,0.493473234,0.012928882,0.01335332,-0.003635186,-0.076835107,-0.031909648,-0.206634364,4.448275635,-64.69145412,-21.02963137,-158.237051,-25.2295551300049,43.740410256557
"43","184",2,18,"Grassland","05CG","2015-05-20",-6.679634,-91.210397,-0.00668,-0.091210397,-0.018866667,-0.146083333,-0.01355,-0.10525,"Drumheller East",0.500516129,282.433871,0.75987719,0.011882876,0.006973537,-0.003862856,-0.07801352,-0.024368213,-0.169850159,4.445884997,-61.51188522,-20.1208698,-150.9669584,-25.2295551300049,35.9596210065847
"44","190",1,87,"Parkland","05FA","2015-05-02",-15.014973,-131.94827,-0.01501,-0.13194827,-0.0191,-0.147666667,-0.013425,-0.10375,"Wetaskiwin",0.591032258,278.1887097,0.251592971,0.004395794,-0.024197487,-0.005459618,-0.080641642,-0.041868587,-0.259897726,4.763819321,-60.44334199,-21.76743173,-164.1394538,-25.6419525146484,-171.930973621829
"45","190",2,88,"Parkland","05FA","2015-05-21",-11.691495,-114.907073,-0.01169,-0.114907073,-0.0191,-0.147666667,-0.013425,-0.10375,"Wetaskiwin",0.57983871,280.6403226,0.433325528,0.005055364,-0.022877826,-0.005351323,-0.081297976,-0.033812949,-0.219457656,4.725888108,-59.66144102,-21.27643871,-160.2115097,-25.6419525146484,31.7142984717571
"46","190",3,89,"Parkland","05FA","2015-06-14",-7.956338,-99.112596,-0.00796,-0.099112596,-0.0191,-0.147666667,-0.013425,-0.10375,"Wetaskiwin",0.540774194,286.9435484,0.754907635,0.007738431,-0.015462989,-0.004891267,-0.082585307,-0.025621137,-0.180218706,4.592349282,-62.55749571,-21.29252724,-160.3402179,-25.6419525146484,35.6015566847245
"47","190",4,90,"Parkland","05FA","2015-06-27",-4.674817,-87.067512,-0.00467,-0.087067512,-0.0191,-0.147666667,-0.013425,-0.10375,"Wetaskiwin",0.633741935,287.8080645,1.5,0.000830415,-0.046154032,-0.006649167,-0.087218454,-0.013826227,-0.147293534,6.577602732,-56.35010724,-46.64667792,-363.1734233,-25.6419525146484,35.7332468912691
"48","190",5,91,"Parkland","05FA","2015-08-01",-6.760944,-91.339874,-0.00676,-0.091339874,-0.0191,-0.147666667,-0.013425,-0.10375,"Wetaskiwin",0.711709677,290.25,1.5,-0.003571478,-0.065357132,-0.00815749,-0.091492519,-0.014368011,-0.147185933,7.340428161,-41.71857963,-78.41235268,-617.2988214,-25.6419525146484,-431.944055623352
"49","195",1,64,"Parkland","05CD","2015-05-03",-12.052721,-117.611973,-0.01205,-0.117611973,-0.019241667,-0.1485,-0.013725,-0.106,"Stettler",0.570870968,278.7370968,0.424632423,0.005612568,-0.019789752,-0.005325947,-0.08148541,-0.034519903,-0.223867684,4.72880162,-60.62991348,-21.59144915,-162.7315932,-25.5082085927327,71.3285295476851
"50","195",2,65,"Parkland","05CD","2015-05-20",-6.282048,-93.40781,-0.00628,-0.09340781,-0.019241667,-0.1485,-0.013725,-0.106,"Stettler",0.561451613,280.7758065,1.210059676,0.006207278,-0.018591105,-0.005236358,-0.082058604,-0.021562571,-0.171730203,5.12494887,-61.2231311,-24.77282242,-188.1825794,-25.5082085927327,33.2401774262775
"51","195",3,66,"Parkland","05CD","2015-06-16",-6.652691,-80.063826,-0.00665,-0.080063826,-0.019241667,-0.1485,-0.013725,-0.106,"Stettler",0.542645161,287.05,0.556471613,0.00726072,-0.018785946,-0.005159903,-0.084367713,-0.022421147,-0.139987349,3.799566551,-54.79670844,-15.42619571,-113.4095656,-25.5082085927327,43.2777020163918
"52","195",4,67,"Parkland","05CD","2015-06-27",-5.318088,-80.253335,-0.00532,-0.080253335,-0.019241667,-0.1485,-0.013725,-0.106,"Stettler",0.637225806,287.8209677,1.5,0.0003096,-0.049469976,-0.006957892,-0.08914847,-0.014835352,-0.126299424,4.83913698,-54.50912627,-20.40870669,-153.2696535,-25.5082085927327,6.24096710964017
"53","195",5,68,"Parkland","05CD","2015-07-27",-13.004156,-110.08024,-0.013,-0.11008024,-0.019241667,-0.1485,-0.013725,-0.106,"Stettler",0.685451613,290.8274194,0.187130646,-0.00257573,-0.062686387,-0.007945669,-0.092397065,-0.034928098,-0.199574471,4.081258254,-57.0238827,-17.10341917,-126.8273534,-25.5082085927327,85.56254269275
"54","202",1,8,"Grassland","05BN","2015-05-02",-7.92166,-96.326846,-0.00792,-0.096326846,-0.017916667,-0.13975,-0.01265,-0.0995,"Brooks",0.563709677,279.9629032,0.720815956,0.007187364,-0.011351751,-0.004044005,-0.073824033,-0.026580179,-0.185999659,4.805570785,-58.26672538,-21.37055505,-160.9644404,-24.097297668457,23.8199677987806
"55","202",2,9,"Grassland","05BN","2015-05-12",-2.994967,-71.991736,-0.00299,-0.071991736,-0.017916667,-0.13975,-0.01265,-0.0995,"Brooks",0.523,281.3919355,1.238005253,0.010666736,0.004118475,-0.003312433,-0.072271396,-0.017257384,-0.139223303,4.712256139,-57.90209014,-20.65309617,-155.2247694,-24.097297668457,30.0874634189649
"56","301",1,69,"Parkland","05CD","2015-05-07",-7.968856,-96.878368,-0.00797,-0.096878368,-0.019183333,-0.148333333,-0.0138,-0.10675,"Big Valley",0.503516129,280.0887097,0.648015122,0.011569376,0.007512648,-0.004087187,-0.07876181,-0.026809977,-0.181059042,4.46819419,-61.26686031,-20.17858969,-151.4287175,-25.4485893249512,42.8330609463913
"57","301",2,70,"Parkland","05CD","2015-05-19",-2.925723,-71.674903,-0.00293,-0.071674903,-0.019183333,-0.148333333,-0.0138,-0.10675,"Big Valley",0.529903226,280.8790323,1.380166043,0.008888718,-0.006368874,-0.004642394,-0.080705724,-0.015630749,-0.131086764,4.677823527,-57.96888007,-20.45914196,-153.6731357,-25.4485893249512,45.2415265740623
"58","308",1,19,"Grassland","05CG","2015-05-07",-9.830948,-104.495252,-0.00983,-0.104495252,-0.018983333,-0.1465,-0.0135,-0.1045,"Hand Hills",0.522903226,279.7209677,0.493582806,0.009974405,0.001039648,-0.00419318,-0.07748486,-0.030504673,-0.197249809,4.486385602,-60.39408153,-20.03466333,-150.2773066,-25.604866027832,45.6275102519348
"59","308",2,20,"Grassland","05CG","2015-05-20",-5.134009,-81.24204,-0.00513,-0.08124204,-0.018983333,-0.1465,-0.0135,-0.1045,"Hand Hills",0.541548387,280.6274194,0.998158983,0.008158091,-0.008624798,-0.004600702,-0.079054813,-0.020109294,-0.15078176,4.642389643,-57.42658113,-20.08171704,-150.6537364,-25.604866027832,46.0162275652186
"60","31",1,81,"Parkland","05FA","2015-05-03",-15.656514,-127.653592,-0.01566,-0.127653592,-0.01915,-0.147916667,-0.013575,-0.10475,"Wetaskiwin",0.582903226,278.3887097,0.12491511,0.004845881,-0.022555482,-0.005419139,-0.080988064,-0.043089406,-0.248032831,4.388692938,-58.92666059,-19.08634724,-142.690778,-25.5787156422933,52.7347557283849
"61","31",2,82,"Parkland","05FA","2015-05-14",-12.377581,-113.410272,-0.01238,-0.113410272,-0.01915,-0.147916667,-0.013575,-0.10475,"Wetaskiwin",0.574322581,279.8725806,0.299335337,0.005395619,-0.021069597,-0.005318892,-0.081292952,-0.035326123,-0.21556464,4.451922754,-58.29546831,-19.24858552,-143.9886842,-25.5787156422933,54.0863229000394
"62","312",1,21,"Grassland","05CG","2015-05-08",-11.21,-111.73175,-0.01121,-0.11173175,-0.01895,-0.146333333,-0.013475,-0.1045,"Hand Hills",0.517645161,279.8435484,0.407782514,0.010499175,0.003370394,-0.004067447,-0.077171088,-0.033390018,-0.210571781,4.456264793,-61.77702167,-20.25462329,-152.0369863,-25.6273810068766,44.2115640863824
"63","312",2,22,"Grassland","05CG","2015-05-20",-7.893964,-96.462272,-0.00789,-0.096462272,-0.01895,-0.146333333,-0.013475,-0.1045,"Hand Hills",0.541548387,280.6274194,0.712397543,0.00818364,-0.008624798,-0.004571494,-0.078969675,-0.026009366,-0.18057719,4.642266148,-59.83479209,-20.79819163,-156.385533,-25.6273810068766,39.7386271393561
"64","317",1,92,"Parkland","05FA","2015-05-02",-14.990404,-135.875226,-0.01499,-0.135875226,-0.01915,-0.148083333,-0.01345,-0.10375,"New Sarepta",0.584032258,278.4080645,0.314702642,0.004884686,-0.021901853,-0.005369082,-0.080556064,-0.041701296,-0.267090197,4.912340068,-62.23924838,-23.3961155,-177.168924,-25.7431367238363,19.0921265789342
"65","317",2,93,"Parkland","05FA","2015-05-22",-9.186737,-108.062241,-0.00919,-0.108062241,-0.01915,-0.148083333,-0.01345,-0.10375,"New Sarepta",0.550193548,281.2435484,0.749000857,0.00739601,-0.012207875,-0.004846787,-0.080253597,-0.028567374,-0.203612351,4.931014508,-62.74621767,-23.70366946,-179.6293557,-25.7431367238363,16.5902918811743
"66","32",1,83,"Parkland","05FA","2015-05-03",-16.211912,-135.672237,-0.01621,-0.135672237,-0.019266667,-0.14875,-0.013775,-0.10625,"Lacombe",0.601290323,278.5822581,0.168921656,0.003254154,-0.030918636,-0.005954968,-0.08340672,-0.044345249,-0.266081721,4.635092558,-60.53738664,-20.96265287,-157.7012229,-25.6072820027669,39.2538745415365
"67","32",2,84,"Parkland","05FA","2015-05-21",-12.937603,-118.578289,-0.01294,-0.118578289,-0.019266667,-0.14875,-0.013775,-0.10625,"Lacombe",0.598516129,281.0725806,0.317433783,0.003271457,-0.03252575,-0.006006433,-0.084488738,-0.03610989,-0.224997204,4.592983087,-59.14508785,-20.29490596,-152.3592477,-25.6072820027669,44.8973075652241
"68","321",1,123,"Parkland","05FC","2015-05-05",-12.253401,-118.241356,-0.01225,-0.118241356,-0.018958333,-0.146416667,-0.01335,-0.10325,"Alliance",0.544225806,279.6306452,0.384509205,0.008166342,-0.007050494,-0.004511435,-0.07791822,-0.03551534,-0.22571484,4.619467536,-61.65287868,-21.19573749,-159.5658999,-25.4492359161377,68.2501615256852
"69","321",2,124,"Parkland","05FC","2015-05-26",-4.206693,-81.05671,-0.00421,-0.08105671,-0.018958333,-0.146416667,-0.01335,-0.10325,"Alliance",0.489709677,282.9725806,1.057612286,0.01318153,0.01395166,-0.003631284,-0.076960403,-0.020064624,-0.153642528,4.578211179,-61.78244094,-20.97804531,-157.8243625,-25.4492359161377,35.1550995089241
"70","321",3,125,"Parkland","05FC","2015-06-15",-4.84,-76.15692,-0.00484,-0.07615692,-0.018958333,-0.146416667,-0.01335,-0.10325,"Alliance",0.538709677,287.0467742,0.863227674,0.007986565,-0.014227705,-0.004750112,-0.0816361,-0.019148494,-0.135671906,4.159416539,-56.02534395,-17.19148786,-127.5319029,-25.4492359161377,36.9543220508175
"71","333",1,94,"Parkland","05FA","2015-05-08",-14.886791,-136.048815,-0.01489,-0.136048815,-0.019208333,-0.148416667,-0.01345,-0.10375,"New Sarepta",0.568193548,279.4564516,0.324743708,0.006048401,-0.0171513,-0.005135754,-0.080404133,-0.041235962,-0.263893228,4.852523958,-63.79473326,-23.44568546,-177.5654837,-25.8004430135091,9.15419157250037
"72","333",2,95,"Parkland","05FA","2015-05-23",-10.486686,-112.777003,-0.01049,-0.112777003,-0.019208333,-0.148416667,-0.01345,-0.10375,"New Sarepta",0.544032258,281.4596774,0.572256122,0.007912523,-0.009942888,-0.004766434,-0.080220319,-0.031451296,-0.212565953,4.760628784,-62.83800705,-22.48523007,-169.8818405,-25.8004430135091,43.7629812760329
"73","333",3,96,"Parkland","05FA","2015-06-14",-9.68905,-106.551803,-0.00969,-0.106551803,-0.019208333,-0.148416667,-0.01345,-0.10375,"New Sarepta",0.505387097,287.2919355,0.532134504,0.010985139,-0.000942552,-0.004317756,-0.081554776,-0.029808073,-0.194146883,4.354049171,-64.36106654,-20.39552095,-153.1641676,-25.8004430135091,19.0661788482684
"74","333",5,97,"Parkland","05FA","2015-07-30",-9.590171,-104.292916,-0.00959,-0.104292916,-0.019208333,-0.148416667,-0.01345,-0.10375,"New Sarepta",0.691612903,290.5177419,0.996806679,-0.002603939,-0.061448637,-0.007849399,-0.09097939,-0.024718169,-0.187624984,5.508404157,-51.46732014,-24.6698598,-187.3588784,-25.8004430135091,26.8428666071564
