"","Region","Site_ID","Site_Visit","X","SbWtrshd.x","Date","O","H","Opm","Hpm","P.18O.","P.2H.","Ps.18O.","Ps.2H.","X18O_snow","X2H_snow","X18O_rain","X2H_rain","met_station","rh","temp","EI","starO","starH","sslO","sslH","EO","EH","slope","input","IO","IH","X2","per.rain","SbWtrshd.y","Y_Lat","X_Long"
"89","Grassland","188",1,105,"05CH","2014-05-11",-13.29,-129.11,-0.01329,-0.12911,-0.018783333,-0.144833333,-0.0132,-0.1025,-24.23333333,-187.017,-13.2,-97.316,"Youngstown",0.654258064516129,277.917741935484,0.530646510305477,0.000371127097833818,-0.0426910892999007,-0.00642138273613889,-0.0821810596693659,-0.038152411370693,-0.266216742888437,5.51461967402142,-55.8207045322554,-26.4831518316374,-201.865214653099,-25.7765019734701,0,"05CH",51.52898,-111.32799
"90","Grassland","188",2,106,"05CH","2014-06-02",-6.48,-96.04,-0.00648,-0.09604,-0.018783333,-0.144833333,-0.0132,-0.1025,-24.23333333,-187.017,-13.2,-97.316,"Youngstown",0.592741935483871,283.772580645161,1.46863275304059,0.00408001010847246,-0.029248343915569,-0.00546449895343912,-0.0814910944699387,-0.021215909542589,-0.177022202633356,5.49556865827015,-60.4287150944095,-28.1216394000896,-214.973115200717,-25.7765019734701,0,"05CH",51.52898,-111.32799
"91","Grassland","188",4,107,"05CH","2014-06-27",-11.17,-97.38,-0.01117,-0.09738,-0.018783333,-0.144833333,-0.0132,-0.1025,-24.23333333,-187.017,-13.2,-97.316,"Youngstown",0.656806451612903,286.575806451613,0.21672193127438,-0.000262505602278348,-0.0498349214458498,-0.00677615483022752,-0.0858961809392453,-0.0312767364907021,-0.17508586950796,3.8646684181639,-54.2116537691092,-15.52757076389,-114.22056611112,-25.7765019734701,81.4927014777243,"05CH",51.52898,-111.32799
"92","Grassland","188",5,108,"05CH","2014-08-21",-8.78,-83.79,-0.00878,-0.08379,-0.018783333,-0.144833333,-0.0132,-0.1025,-24.23333333,-187.017,-13.2,-97.316,"Youngstown",0.722483870967742,291.888709677419,0.396423084970716,-0.00391770053843254,-0.0668676769865654,-0.00814323898457468,-0.0906553643518307,-0.0210234866139872,-0.122331665341322,3.14793216642156,-56.1511555788187,-13.6336007343145,-99.0688058745158,-25.7765019734701,96.5522946266842,"05CH",51.52898,-111.32799
"93","Grassland","202",2,23,"05BN","2014-05-24",-7.96,-105.15,-0.00796,-0.10515,-0.017916667,-0.13975,-0.01265,-0.0995,-22.96666667,-176.719,-12.65,-92.8445,"Brooks",0.643903225806452,282.066129032258,1.5,0.00131829146531345,-0.0399321916107759,-0.00570399102775587,-0.07946483687721,-0.0240961732960396,-0.204603658887671,6.16339804134855,-56.0893515908656,-35.9845808067157,-277.876646453726,-24.097297668457,0,"05BN",50.36546,-112.0232
"94","Grassland","202",3,24,"05BN","2014-06-11",-6.25,-96.8,-0.00625,-0.0968,-0.017916667,-0.13975,-0.01265,-0.0995,-22.96666667,-176.719,-12.65,-92.8445,"Brooks",0.60241935483871,286.572580645161,1.5,0.00375676156491927,-0.0317090991436019,-0.00507358717005206,-0.0792207936177528,-0.0208040840429707,-0.179724859135193,5.69770374352374,-61.1893516029766,-30.9210213076289,-237.368170461031,-24.097297668457,0,"05BN",50.36546,-112.0232
"95","Grassland","202",4,25,"05BN","2014-06-24",-9.29,-96.05,-0.00929,-0.09605,-0.017916667,-0.13975,-0.01265,-0.0995,-22.96666667,-176.719,-12.65,-92.8445,"Brooks",0.669838709677419,287.024193548387,0.54644836127375,-0.00047018414310322,-0.0501083796878773,-0.0063727417331181,-0.0828267614827327,-0.0265393522624689,-0.175978947198357,4.63373615322741,-53.0025911365174,-18.7158802768598,-139.727042214878,-24.097297668457,47.0103735174608,"05BN",50.36546,-112.0232
"96","Grassland","202",1,22,"05BN","2014-05-09",-13.53,-130.32,-0.01353,-0.13032,-0.017916667,-0.13975,-0.01265,-0.0995,-22.96666667,-176.719,-12.65,-92.8445,"Brooks",0.668451612903226,278.695161290323,0.501604560894772,4.09461334079906e-05,-0.0439915028539221,-0.00606520482123865,-0.0794566712138627,-0.0398699244507213,-0.277084634224066,5.57194590662718,-54.9315718833343,-26.7422262381056,-203.937809904844,-24.097297668457,0,"05BN",50.36546,-112.0232
"97","Grassland","203",1,26,"05BN","2014-05-13",-16.38,-143.33,-0.01638,-0.14333,-0.0183,-0.142583333,-0.01305,-0.1025,-23.16666667,-178.345,-13.05,-96.0965,"Lathom",0.622806451612903,279.179032258064,0.250075689420332,0.00245155206843098,-0.0344643699828171,-0.00557565470247873,-0.079991001769747,-0.0462308781255439,-0.293004010709089,5.01405721063228,-61.1997428898433,-23.8449789270477,-180.759831416382,-24.482692082723,5.57797893148011,"05BN",50.65699,-112.44963
"98","Grassland","203",2,27,"05BN","2014-05-27",-12.83,-128.14,-0.01283,-0.12814,-0.0183,-0.142583333,-0.01305,-0.1025,-23.16666667,-178.345,-13.05,-96.0965,"Lathom",0.599258064516129,283.040322580645,0.510999592032986,0.00381474562248261,-0.0306544223595935,-0.0052702100128697,-0.0804804176402941,-0.0367021627881394,-0.249645622574873,5.08984559351454,-62.8372810352085,-25.0286654456843,-190.229323565474,-24.482692082723,0,"05BN",50.65699,-112.44963
"99","Grassland","203",3,28,"05BN","2014-06-11",-9.8,-113.37,-0.0098,-0.11337,-0.0183,-0.142583333,-0.01305,-0.1025,-23.16666667,-178.345,-13.05,-96.0965,"Lathom",0.563096774193548,286.495161290323,0.736783490848783,0.00629321657388047,-0.0219193706509627,-0.00471783569174183,-0.0802356352597587,-0.0296510284468688,-0.211142658023584,4.92531952615309,-65.1018686436997,-24.4259100360225,-185.40728028818,-24.482692082723,0.49666383288927,"05BN",50.65699,-112.44963
"100","Grassland","203",4,29,"05BN","2014-06-25",-8.43,-103.33,-0.00843,-0.10333,-0.0183,-0.142583333,-0.01305,-0.1025,-23.16666667,-178.345,-13.05,-96.0965,"Lathom",0.627451612903226,286.862903225806,1.04844238418121,0.00166264739520559,-0.0424003237383107,-0.00595838346937965,-0.0836684825737276,-0.0247741909819861,-0.190313836080371,5.32200316162736,-58.4655133474814,-25.5659425606665,-194.527540485332,-24.482692082723,0,"05BN",50.65699,-112.44963
"101","Grassland","203",5,30,"05BN","2014-08-03",1.91,-49.4,0.00191,-0.0494,-0.0183,-0.142583333,-0.01305,-0.1025,-23.16666667,-178.345,-13.05,-96.0965,"Lathom",0.579612903225806,292.966129032258,1.5,0.00455435348391023,-0.0337301097927461,-0.00528546377441521,-0.0839809402339255,-0.00158752777984597,-0.0676741867639711,5.22488680984141,-59.3795338067971,-25.0006140480462,-190.004912384369,-24.482692082723,0,"05BN",50.65699,-112.44963
"102","Grassland","98",1,71,"05CH","2014-05-14",-13.28,-126.79,-0.01328,-0.12679,-0.01905,-0.14725,-0.013475,-0.1045,-24.56666667,-189.727,-13.475,-99.55175,"Spondin",0.625870967741936,278.233870967742,0.440097947732477,0.00187864757699207,-0.0366944125431339,-0.00615210177121036,-0.0829268930126321,-0.0376257596865348,-0.252139711982275,5.14872871482436,-58.4148826671326,-23.994518874032,-181.956150992256,-25.7018763224284,13.9639708734478,"05CH",51.90163,-111.69733
"103","Grassland","98",2,72,"05CH","2014-05-22",-11.798438,-118.101865,-0.0118,-0.1181,-0.01905,-0.14725,-0.013475,-0.1045,-24.56666667,-189.727,-13.475,-99.55175,"Spondin",0.623838709677419,280.440322580645,0.532516817439843,0.00186726581317482,-0.0380836544806719,-0.0062008279813154,-0.0838499825914452,-0.0335663619104798,-0.228946508957754,5.09256022727367,-58.0077893181707,-23.3909537718125,-177.1276301745,-25.7018763224284,18.9003510763975,"05CH",51.90163,-111.69733
"104","Grassland","98",4,74,"05CH","2014-07-01",-5.95,-82.2,-0.00595,-0.0822,-0.01905,-0.14725,-0.013475,-0.1045,-24.56666667,-189.727,-13.475,-99.55175,"Spondin",0.701870967741935,286.520967741935,1.5,-0.00298425547443265,-0.0622170872669539,-0.0078925688908642,-0.0902588252282835,-0.0126916416646375,-0.122812663651144,6.02415044753455,-46.3563048371694,-28.5225688194976,-218.180550555981,-25.7018763224284,0,"05CH",51.90163,-111.69733
"105","Grassland","98",5,75,"05CH","2014-08-20",-11.04,-83.98,-0.01104,-0.08398,-0.01905,-0.14725,-0.013475,-0.1045,-24.56666667,-189.727,-13.475,-99.55175,"Spondin",0.731064516129032,291.527419354839,0.0546829812891654,-0.00457899103028973,-0.0703531004284345,-0.0085653047790582,-0.0930982994386881,-0.0280335720408639,-0.116422881016158,1.90912663553861,-62.9032419436537,-11.9692591819466,-85.7540734555732,-25.7018763224284,100,"05CH",51.90163,-111.69733
"106","Grassland","98",3,73,"05CH","2014-06-10",-7.71,-96.36,-0.00771,-0.09636,-0.01905,-0.14725,-0.013475,-0.1045,-24.56666667,-189.727,-13.475,-99.55175,"Spondin",0.629483870967742,284.946774193548,1.09363084366635,0.00121595320421199,-0.0435680006968796,-0.00648009554056863,-0.0861418040924308,-0.0222886991100325,-0.172134856331122,5.19764183067451,-56.2861814854995,-23.6537150072627,-179.229720058101,-25.7018763224284,16.7513047580979,"05CH",51.90163,-111.69733
"107","Grassland","KIN_1",1,31,"05BN","2014-05-05",-12.51,-121.57,-0.01251,-0.12157,-0.017983333,-0.140083333,-0.012675,-0.1,-23.06666667,-177.532,-12.675,-93.04775,"Brooks",0.663741935483871,278.879032258065,0.488949694437232,0.000280451034177537,-0.0434006444200671,-0.00601790127253795,-0.0797078800746398,-0.0368089374299876,-0.251558145969675,5.34954033871683,-54.6472503626525,-24.3909580315418,-185.127664252335,-24.2201913197835,0,"05BN",50.44743,-111.88997
"108","Grassland","KIN_1",2,32,"05BN","2014-05-24",-3.97,-82.95,-0.00397,-0.08295,-0.017983333,-0.140083333,-0.012675,-0.1,-23.06666667,-177.532,-12.675,-93.04775,"Brooks",0.643903225806452,282.066129032258,1.5,0.00129293778395766,-0.040465266462741,-0.00574442697572982,-0.079918804364407,-0.0131229433458412,-0.147736939357599,7.07826290512725,-54.8492962666448,-70.3555239638018,-552.844191710414,-24.2201913197835,0,"05BN",50.44743,-111.88997
"109","Parkland","10",1,178,"05FC","2014-05-05",-16.04,-141.65,-0.01604,-0.14165,-0.0191,-0.1475,-0.01355,-0.1045,-24.8,-191.624,-13.55,-100.1615,"Stettler",0.674838709677419,277.16935483871,0.300870169588164,-0.00115469004771369,-0.0498562153815007,-0.007140093273735,-0.0853958175721014,-0.0457835129928963,-0.302056352190465,5.39298610183587,-55.1465029265526,-24.9889357983205,-189.911486386564,-25.5553067525228,4.71767165868767,"05FC",52.514242,-112.650562
"110","Parkland","10",5,182,"05FC","2014-08-14",-5.08,-82.8,-0.00508,-0.0828,-0.0191,-0.1475,-0.01355,-0.1045,-24.8,-191.624,-13.55,-100.1615,"Stettler",0.742354838709677,291.217741935484,1.5,-0.00515200973825507,-0.072228220724825,-0.0088330480542391,-0.0935653136238414,-0.00487915435297665,-0.109522740644337,-133.051131754077,-758.699749310709,-5.4497949768382,-33.5983598147055,-25.5553067525228,100,"05FC",52.514242,-112.650562
"111","Parkland","10",2,179,"05FC","2014-05-25",-13.33,-129.53,-0.01333,-0.12953,-0.0191,-0.1475,-0.01355,-0.1045,-24.8,-191.624,-13.55,-100.1615,"Stettler",0.606935483870968,281.411290322581,0.47740174464674,0.00287771948791998,-0.0337123127201125,-0.00597944370211928,-0.0834974991760236,-0.037339300883229,-0.25271064961981,5.13053879489905,-61.1399178639957,-24.792082129402,-188.336657035216,-25.5553067525228,6.35739376638919,"05FC",52.514242,-112.650562
"112","Parkland","10",3,180,"05FC","2014-06-09",-11.04,-118.36,-0.01104,-0.11836,-0.0191,-0.1475,-0.01355,-0.1045,-24.8,-191.624,-13.55,-100.1615,"Stettler",0.616806451612903,284.914516129032,0.732611657713366,0.00196958633497697,-0.0399166196951052,-0.00630543707150341,-0.0856056891330508,-0.0311549849203108,-0.224626094402289,5.28293184525277,-60.0364324284095,-25.7764724473483,-196.211779578786,-25.5553067525228,0,"05FC",52.514242,-112.650562
