Station Name,Date,Temp,rh
Delburne AGCM,03-Mar-15,-15.2,55.9
Delburne AGCM,04-Mar-15,-12,63.1
Delburne AGCM,05-Mar-15,0.1,50.2
Delburne AGCM,06-Mar-15,2.7,57.7
Delburne AGCM,07-Mar-15,1.1,59.8
Delburne AGCM,08-Mar-15,4,54.6
Delburne AGCM,09-Mar-15,5.5,61.6
Delburne AGCM,10-Mar-15,3.3,76.2
Delburne AGCM,11-Mar-15,1.6,85.4
Delburne AGCM,12-Mar-15,5,71.9
Delburne AGCM,13-Mar-15,7.1,53.3
Delburne AGCM,14-Mar-15,9.6,48.1
Delburne AGCM,15-Mar-15,0.6,71.2
Delburne AGCM,16-Mar-15,-0.6,80.4
Delburne AGCM,17-Mar-15,0.3,77.7
Delburne AGCM,18-Mar-15,2.3,72.5
Delburne AGCM,19-Mar-15,3.4,62.6
Delburne AGCM,20-Mar-15,-1.1,96.3
Delburne AGCM,21-Mar-15,-2.8,100.3
Delburne AGCM,22-Mar-15,-6.2,90.1
Delburne AGCM,23-Mar-15,-5.7,89.3
Delburne AGCM,24-Mar-15,-3.5,86.4
Delburne AGCM,25-Mar-15,-1.2,78.4
Delburne AGCM,26-Mar-15,4.2,64.5
Delburne AGCM,27-Mar-15,9,58.5
Delburne AGCM,28-Mar-15,6,66.1
Delburne AGCM,29-Mar-15,7.7,57.1
Delburne AGCM,30-Mar-15,7.5,51.2
Delburne AGCM,31-Mar-15,9.3,51.9
Delburne AGCM,01-Apr-15,1.4,66.4
Delburne AGCM,02-Apr-15,-0.3,83.9
Delburne AGCM,03-Apr-15,1.3,67.2
Delburne AGCM,04-Apr-15,-0.5,82.3
Delburne AGCM,05-Apr-15,-0.6,63.3
Delburne AGCM,06-Apr-15,-1.3,67
Delburne AGCM,07-Apr-15,2.1,69.6
Delburne AGCM,08-Apr-15,4.6,45.5
Delburne AGCM,09-Apr-15,7.8,34.7
Delburne AGCM,10-Apr-15,8.7,34.7
Delburne AGCM,11-Apr-15,6.2,44.8
Delburne AGCM,12-Apr-15,2.4,35.4
Delburne AGCM,13-Apr-15,4.4,36.4
Delburne AGCM,14-Apr-15,5,50.6
Delburne AGCM,15-Apr-15,5.8,33.8
Delburne AGCM,16-Apr-15,9.5,35.5
Delburne AGCM,17-Apr-15,8.5,52.9
Delburne AGCM,18-Apr-15,5.7,46.1
Delburne AGCM,19-Apr-15,5.9,40.1
Delburne AGCM,20-Apr-15,9.6,37.6
Delburne AGCM,21-Apr-15,11.4,44.8
Delburne AGCM,22-Apr-15,12.4,43.5
Delburne AGCM,23-Apr-15,6.4,55.5
Delburne AGCM,24-Apr-15,3.3,83.4
Delburne AGCM,25-Apr-15,-0.7,98.6
Delburne AGCM,26-Apr-15,2.3,73.2
Delburne AGCM,27-Apr-15,9.9,46.7
Delburne AGCM,28-Apr-15,15.2,38
Delburne AGCM,29-Apr-15,8.4,61.3
Delburne AGCM,30-Apr-15,8.4,50
Delburne AGCM,01-May-15,8.8,53.7
Delburne AGCM,02-May-15,5.6,57.8
Delburne AGCM,03-May-15,5.1,62.6
Delburne AGCM,04-May-15,9.8,45.3
Delburne AGCM,05-May-15,8.8,59.5
Delburne AGCM,06-May-15,1.7,82
Delburne AGCM,07-May-15,4.1,67.9
Delburne AGCM,08-May-15,4.5,80.5
Delburne AGCM,09-May-15,9.3,50.4
Delburne AGCM,10-May-15,9.2,48.3
Delburne AGCM,11-May-15,6.7,40.9
Delburne AGCM,12-May-15,8.1,38
Delburne AGCM,13-May-15,8.4,45
Delburne AGCM,14-May-15,9.4,55.1
Delburne AGCM,15-May-15,10.4,68.3
Delburne AGCM,16-May-15,7.3,89
Delburne AGCM,17-May-15,4.9,53.8
Delburne AGCM,18-May-15,8.1,39
Delburne AGCM,19-May-15,10.4,36.4
Delburne AGCM,20-May-15,12.5,34.3
Delburne AGCM,21-May-15,13.9,35.5
Delburne AGCM,22-May-15,16.3,30.6
Delburne AGCM,23-May-15,17.3,34.2
Delburne AGCM,24-May-15,17.4,33.5
Delburne AGCM,25-May-15,17.3,39.5
Delburne AGCM,26-May-15,16.1,53.4
Delburne AGCM,27-May-15,16.8,56.9
Delburne AGCM,28-May-15,10.2,65.5
Delburne AGCM,29-May-15,9.6,50.8
Delburne AGCM,30-May-15,12.7,51.7
Delburne AGCM,31-May-15,15.3,61.2
Delburne AGCM,01-Jun-15,14.5,62.6
Delburne AGCM,02-Jun-15,11.9,69.7
Delburne AGCM,03-Jun-15,13.7,63.4
Delburne AGCM,04-Jun-15,13.6,73.4
Delburne AGCM,05-Jun-15,15,68.8
Delburne AGCM,06-Jun-15,18.4,52.3
Delburne AGCM,07-Jun-15,19.4,46.2
Delburne AGCM,08-Jun-15,19.5,48.9
Delburne AGCM,09-Jun-15,16.3,54.1
Delburne AGCM,10-Jun-15,15.1,64.8
Delburne AGCM,11-Jun-15,16.7,70
Delburne AGCM,12-Jun-15,10.8,71.5
Delburne AGCM,13-Jun-15,8.9,77.2
Delburne AGCM,14-Jun-15,9.8,72.2
Delburne AGCM,15-Jun-15,11.6,64.7
Delburne AGCM,16-Jun-15,14.5,61.5
Delburne AGCM,17-Jun-15,11.1,76.7
Delburne AGCM,18-Jun-15,12.5,82.8
Delburne AGCM,19-Jun-15,13.6,79.3
Delburne AGCM,20-Jun-15,11.4,73.5
Delburne AGCM,21-Jun-15,12.6,71
Delburne AGCM,22-Jun-15,16,56
Delburne AGCM,23-Jun-15,15.9,66.6
Delburne AGCM,24-Jun-15,17.5,57.6
Delburne AGCM,25-Jun-15,20.9,52.4
Delburne AGCM,26-Jun-15,21,54.6
Delburne AGCM,27-Jun-15,22.4,53.4
Delburne AGCM,28-Jun-15,23.2,53.7
Delburne AGCM,29-Jun-15,18.4,67.4
Delburne AGCM,30-Jun-15,17.7,73.5
Delburne AGCM,01-Jul-15,18.5,74
Delburne AGCM,02-Jul-15,20.7,62
Delburne AGCM,03-Jul-15,21.9,55.2
Delburne AGCM,04-Jul-15,15.2,72.2
Delburne AGCM,05-Jul-15,12.7,69.5
Delburne AGCM,06-Jul-15,15.5,63.5
Delburne AGCM,07-Jul-15,14.2,72.4
Delburne AGCM,08-Jul-15,19.9,57.1
Delburne AGCM,09-Jul-15,23.5,48.7
Delburne AGCM,10-Jul-15,23,55.5
Delburne AGCM,11-Jul-15,21.7,68.5
Delburne AGCM,12-Jul-15,20.5,77.1
Delburne AGCM,13-Jul-15,18,76.9
Delburne AGCM,14-Jul-15,18.3,64.8
Delburne AGCM,15-Jul-15,18.3,63.3
Delburne AGCM,16-Jul-15,12.8,73.9
Delburne AGCM,17-Jul-15,12.3,94.5
Delburne AGCM,18-Jul-15,17.5,66.2
Delburne AGCM,19-Jul-15,18.8,59.2
Delburne AGCM,20-Jul-15,19.6,63
Delburne AGCM,21-Jul-15,17.5,72.3
Delburne AGCM,22-Jul-15,14,78.5
Delburne AGCM,23-Jul-15,15.1,70.3
Delburne AGCM,24-Jul-15,17.1,67.6
Delburne AGCM,25-Jul-15,14.3,79.5
Delburne AGCM,26-Jul-15,14,74.9
Delburne AGCM,27-Jul-15,13.6,76.2
Delburne AGCM,28-Jul-15,15.2,65
Delburne AGCM,29-Jul-15,15.4,69.2
Delburne AGCM,30-Jul-15,16.1,66.6
Delburne AGCM,31-Jul-15,19.2,58
Delburne AGCM,01-Aug-15,17.5,74.2
Delburne AGCM,02-Aug-15,19.4,69
Delburne AGCM,03-Aug-15,20.8,61.9
Delburne AGCM,04-Aug-15,16.9,77.5
Delburne AGCM,05-Aug-15,14.6,81
Delburne AGCM,06-Aug-15,12.6,93.9
Delburne AGCM,07-Aug-15,15.4,73.3
Delburne AGCM,08-Aug-15,18.4,64.1
Delburne AGCM,09-Aug-15,19.4,66
Delburne AGCM,10-Aug-15,19.6,63.5
Delburne AGCM,11-Aug-15,20.4,63.7
Delburne AGCM,12-Aug-15,20.8,59.3
Delburne AGCM,13-Aug-15,21.9,61
Delburne AGCM,14-Aug-15,15.9,71.5
Delburne AGCM,15-Aug-15,10.3,91.8
Delburne AGCM,16-Aug-15,9.9,87.1
Delburne AGCM,17-Aug-15,12.8,73.7
Delburne AGCM,18-Aug-15,13.6,74.2
Delburne AGCM,19-Aug-15,17.7,60.4
Delburne AGCM,20-Aug-15,14.2,76.1
Delburne AGCM,21-Aug-15,8.5,89.8
Delburne AGCM,22-Aug-15,10,66.3
Delburne AGCM,23-Aug-15,13.4,60.7
Delburne AGCM,24-Aug-15,15.5,68.2
Delburne AGCM,25-Aug-15,16.1,81.5
Delburne AGCM,26-Aug-15,15.6,81.9
Delburne AGCM,27-Aug-15,17.5,79.2
Delburne AGCM,28-Aug-15,17.3,65.9
Delburne AGCM,29-Aug-15,17.9,58.9
Delburne AGCM,30-Aug-15,15.9,52
Delburne AGCM,31-Aug-15,14.5,49.2
Ferintosh AGCM,01-Apr-14,-8.6,89
Ferintosh AGCM,02-Apr-14,-7.4,91.5
Ferintosh AGCM,03-Apr-14,-9.1,88.1
Ferintosh AGCM,04-Apr-14,-0.1,79
Ferintosh AGCM,05-Apr-14,0.9,76.3
Ferintosh AGCM,06-Apr-14,1.5,75.1
Ferintosh AGCM,07-Apr-14,2.8,62.9
Ferintosh AGCM,08-Apr-14,6.8,63.7
Ferintosh AGCM,09-Apr-14,3.5,60.9
Ferintosh AGCM,10-Apr-14,2.9,62.1
Ferintosh AGCM,11-Apr-14,2.9,72.9
Ferintosh AGCM,12-Apr-14,-3.8,76.4
Ferintosh AGCM,13-Apr-14,-2.6,68.7
Ferintosh AGCM,14-Apr-14,1.6,58.4
Ferintosh AGCM,15-Apr-14,1.4,76.2
Ferintosh AGCM,16-Apr-14,-2.4,85
Ferintosh AGCM,17-Apr-14,-1.7,95.7
Ferintosh AGCM,18-Apr-14,0,100.2
Ferintosh AGCM,19-Apr-14,4.4,75.3
Ferintosh AGCM,20-Apr-14,7,73.4
Ferintosh AGCM,21-Apr-14,8.1,55.1
Ferintosh AGCM,22-Apr-14,11.9,44.1
Ferintosh AGCM,23-Apr-14,5.7,80.6
Ferintosh AGCM,24-Apr-14,4,74.8
Ferintosh AGCM,25-Apr-14,2.9,80.5
Ferintosh AGCM,26-Apr-14,0.5,88.7
Ferintosh AGCM,27-Apr-14,2.8,87.1
Ferintosh AGCM,28-Apr-14,5,69.7
Ferintosh AGCM,29-Apr-14,8.7,40.5
Ferintosh AGCM,30-Apr-14,11.1,42.4
Ferintosh AGCM,01-May-14,12.5,51.1
Ferintosh AGCM,02-May-14,6.5,50.5
Ferintosh AGCM,03-May-14,-0.8,75.9
Ferintosh AGCM,04-May-14,-0.4,96.7
Ferintosh AGCM,05-May-14,3.6,72.6
Ferintosh AGCM,06-May-14,0.9,62.4
Ferintosh AGCM,07-May-14,1.1,58.5
Ferintosh AGCM,08-May-14,7.3,51.4
Ferintosh AGCM,09-May-14,6.6,57.6
Ferintosh AGCM,10-May-14,4.1,52.2
Ferintosh AGCM,11-May-14,6.1,41.3
Ferintosh AGCM,12-May-14,8.6,42.5
Ferintosh AGCM,13-May-14,10.8,44.5
Ferintosh AGCM,14-May-14,13.6,42.6
Ferintosh AGCM,15-May-14,10.6,71.1
Ferintosh AGCM,16-May-14,7.3,78.6
Ferintosh AGCM,17-May-14,9.6,65.1
Ferintosh AGCM,18-May-14,9.6,78.5
Ferintosh AGCM,19-May-14,10.5,75.6
Ferintosh AGCM,20-May-14,10.8,77.1
Ferintosh AGCM,21-May-14,16,54.7
Ferintosh AGCM,22-May-14,18.6,36.7
Ferintosh AGCM,23-May-14,18.7,42.3
Ferintosh AGCM,24-May-14,15.2,51.4
Ferintosh AGCM,25-May-14,13.8,67.3
Ferintosh AGCM,26-May-14,12.9,77.2
Ferintosh AGCM,27-May-14,11.8,68.4
Ferintosh AGCM,28-May-14,8.7,85.4
Ferintosh AGCM,29-May-14,8.5,89.9
Ferintosh AGCM,30-May-14,14,59
Ferintosh AGCM,31-May-14,13.7,65.2
Ferintosh AGCM,01-Jun-14,13.1,70.4
Ferintosh AGCM,02-Jun-14,15.5,62.6
Ferintosh AGCM,03-Jun-14,15.7,61.1
Ferintosh AGCM,04-Jun-14,13,74.6
Ferintosh AGCM,05-Jun-14,6.5,79.3
Ferintosh AGCM,06-Jun-14,9,56.2
Ferintosh AGCM,07-Jun-14,12.2,53.5
Ferintosh AGCM,08-Jun-14,14.2,52.1
Ferintosh AGCM,09-Jun-14,11.5,73.4
Ferintosh AGCM,10-Jun-14,10.9,65.4
Ferintosh AGCM,11-Jun-14,11.9,71.2
Ferintosh AGCM,12-Jun-14,14.7,54.6
Ferintosh AGCM,13-Jun-14,14.8,51
Ferintosh AGCM,14-Jun-14,13.8,60.1
Ferintosh AGCM,15-Jun-14,13.8,60.8
Ferintosh AGCM,16-Jun-14,11.9,69.2
Ferintosh AGCM,17-Jun-14,12.2,72.8
Ferintosh AGCM,18-Jun-14,12.9,88.4
Ferintosh AGCM,19-Jun-14,13.6,94
Ferintosh AGCM,20-Jun-14,15.3,80.9
Ferintosh AGCM,21-Jun-14,14.8,67.4
Ferintosh AGCM,22-Jun-14,14.9,60.3
Ferintosh AGCM,23-Jun-14,15.4,75
Ferintosh AGCM,24-Jun-14,17.8,73.8
Ferintosh AGCM,25-Jun-14,14.7,88.2
Ferintosh AGCM,26-Jun-14,15.1,71.9
Ferintosh AGCM,27-Jun-14,16,74.4
Ferintosh AGCM,28-Jun-14,14.2,87.1
Ferintosh AGCM,29-Jun-14,13.4,91.1
Ferintosh AGCM,30-Jun-14,15.7,79.7
Ferintosh AGCM,01-Jul-14,17.7,74.5
Ferintosh AGCM,02-Jul-14,18.9,73.4
Ferintosh AGCM,03-Jul-14,20.6,75.4
Ferintosh AGCM,04-Jul-14,18.1,75.3
Ferintosh AGCM,05-Jul-14,17.5,79.3
Ferintosh AGCM,06-Jul-14,17.2,78.5
Ferintosh AGCM,07-Jul-14,17.2,72.7
Ferintosh AGCM,08-Jul-14,18.7,69.7
Ferintosh AGCM,09-Jul-14,19.4,74
Ferintosh AGCM,10-Jul-14,15.2,70.3
Ferintosh AGCM,11-Jul-14,15.3,73.4
Ferintosh AGCM,12-Jul-14,18.3,73.8
Ferintosh AGCM,13-Jul-14,18.6,75.3
Ferintosh AGCM,14-Jul-14,17.9,65.2
Ferintosh AGCM,15-Jul-14,19.5,66.6
Ferintosh AGCM,16-Jul-14,20,75
Ferintosh AGCM,17-Jul-14,15.5,91.8
Ferintosh AGCM,18-Jul-14,15.5,80.3
Ferintosh AGCM,19-Jul-14,16.4,79.5
Ferintosh AGCM,20-Jul-14,14.3,81.9
Ferintosh AGCM,21-Jul-14,13.6,81.1
Ferintosh AGCM,22-Jul-14,16.8,73.2
Ferintosh AGCM,23-Jul-14,18.9,74.9
Ferintosh AGCM,24-Jul-14,18.2,65.6
Ferintosh AGCM,25-Jul-14,12.3,90.2
Ferintosh AGCM,26-Jul-14,14.2,84.5
Ferintosh AGCM,27-Jul-14,16.1,75.7
Ferintosh AGCM,28-Jul-14,19.3,77.7
Ferintosh AGCM,29-Jul-14,20.6,78.9
Ferintosh AGCM,30-Jul-14,21.2,80.9
Ferintosh AGCM,31-Jul-14,20.5,85.9
Ferintosh AGCM,01-Aug-14,18.5,80.8
Ferintosh AGCM,02-Aug-14,19.6,82.8
Ferintosh AGCM,03-Aug-14,19.3,83.7
Ferintosh AGCM,04-Aug-14,17.5,83.4
Ferintosh AGCM,05-Aug-14,17.5,81.6
Ferintosh AGCM,06-Aug-14,18.3,82.6
Ferintosh AGCM,07-Aug-14,16.8,77.5
Ferintosh AGCM,08-Aug-14,12.9,94.5
Ferintosh AGCM,09-Aug-14,14,75.6
Ferintosh AGCM,10-Aug-14,17.1,73.2
Ferintosh AGCM,11-Aug-14,18.9,74
Ferintosh AGCM,12-Aug-14,20.4,72.3
Ferintosh AGCM,13-Aug-14,21.3,79.1
Ferintosh AGCM,14-Aug-14,20.6,86.7
Ferintosh AGCM,15-Aug-14,18.4,88.3
Ferintosh AGCM,16-Aug-14,18.5,90.5
Ferintosh AGCM,17-Aug-14,18.3,85.4
Ferintosh AGCM,18-Aug-14,18.3,75.3
Ferintosh AGCM,19-Aug-14,16.5,87.6
Ferintosh AGCM,20-Aug-14,13.4,82.5
Ferintosh AGCM,21-Aug-14,10.6,83.1
Ferintosh AGCM,22-Aug-14,10.9,68.9
Ferintosh AGCM,23-Aug-14,10.1,74.4
Ferintosh AGCM,24-Aug-14,11.9,80.1
Ferintosh AGCM,25-Aug-14,11.9,70.6
Ferintosh AGCM,26-Aug-14,17.5,64.9
Ferintosh AGCM,27-Aug-14,17.8,69.3
Ferintosh AGCM,28-Aug-14,12.8,81.8
Ferintosh AGCM,29-Aug-14,12.1,80.4
Ferintosh AGCM,30-Aug-14,13.7,72.7
Ferintosh AGCM,31-Aug-14,11.5,69
Ferintosh AGCM,01-Sep-14,10.5,75
Ferintosh AGCM,02-Sep-14,11.1,79.5
Ferintosh AGCM,03-Sep-14,10.1,81.3
Ferintosh AGCM,04-Sep-14,9.8,73.9
Ferintosh AGCM,05-Sep-14,13.3,63.3
Ferintosh AGCM,06-Sep-14,15.4,62.2
Ferintosh AGCM,07-Sep-14,12.4,78
Ferintosh AGCM,08-Sep-14,1.4,98.6
Ferintosh AGCM,09-Sep-14,1.9,95.8
Ferintosh AGCM,10-Sep-14,2.1,89
Ferintosh AGCM,11-Sep-14,3.6,72.8
Ferintosh AGCM,12-Sep-14,4.7,85
Ferintosh AGCM,13-Sep-14,7.4,75.5
Ferintosh AGCM,14-Sep-14,9.5,71.9
Ferintosh AGCM,15-Sep-14,12.2,67.9
Ferintosh AGCM,16-Sep-14,13.6,67.3
Ferintosh AGCM,17-Sep-14,14.9,67.5
Ferintosh AGCM,18-Sep-14,13.4,74.5
Ferintosh AGCM,19-Sep-14,13.2,78.2
Ferintosh AGCM,20-Sep-14,12.3,57.3
Ferintosh AGCM,21-Sep-14,16.2,57.9
Ferintosh AGCM,22-Sep-14,17.7,53.9
Ferintosh AGCM,23-Sep-14,14.6,72
Ferintosh AGCM,24-Sep-14,15.9,69.2
Ferintosh AGCM,25-Sep-14,15.4,68
Ferintosh AGCM,26-Sep-14,8.9,90.6
Ferintosh AGCM,27-Sep-14,4,89.5
Ferintosh AGCM,28-Sep-14,7.2,79.1
Ferintosh AGCM,29-Sep-14,9.7,80.9
Ferintosh AGCM,30-Sep-14,8.9,82.2
Ferintosh AGCM,01-Oct-14,5.8,77.9
Ferintosh AGCM,02-Oct-14,0.4,71
Ferintosh AGCM,03-Oct-14,1.3,70.6
Ferintosh AGCM,04-Oct-14,10.9,67.7
Ferintosh AGCM,05-Oct-14,10.9,62.1
Ferintosh AGCM,06-Oct-14,10.5,62.7
Ferintosh AGCM,07-Oct-14,7.5,64.4
Ferintosh AGCM,08-Oct-14,7.7,62.3
Ferintosh AGCM,09-Oct-14,7.5,71.1
Ferintosh AGCM,10-Oct-14,10.1,70.4
Ferintosh AGCM,11-Oct-14,12.1,52.3
Ferintosh AGCM,12-Oct-14,7.3,60.2
Ferintosh AGCM,13-Oct-14,7.3,60.4
Ferintosh AGCM,14-Oct-14,10,63.6
Ferintosh AGCM,15-Oct-14,6.2,86.8
Ferintosh AGCM,16-Oct-14,5.6,85.2
Ferintosh AGCM,17-Oct-14,7,73.4
Ferintosh AGCM,18-Oct-14,9.9,61.8
Ferintosh AGCM,19-Oct-14,7.4,69.7
Ferintosh AGCM,20-Oct-14,10.9,60
Ferintosh AGCM,21-Oct-14,8.5,72.2
Ferintosh AGCM,22-Oct-14,6.8,71
Ferintosh AGCM,23-Oct-14,8.4,58
Ferintosh AGCM,24-Oct-14,5.1,64.3
Ferintosh AGCM,25-Oct-14,1.7,68.9
Ferintosh AGCM,26-Oct-14,1.1,86
Ferintosh AGCM,27-Oct-14,-0.9,92.9
Ferintosh AGCM,28-Oct-14,-2.6,93.1
Ferintosh AGCM,29-Oct-14,-1.4,97.7
Ferintosh AGCM,30-Oct-14,-0.2,98.7
Ferintosh AGCM,31-Oct-14,4,88.2
Ferintosh AGCM,01-Nov-14,3.5,88.3
Ferintosh AGCM,02-Nov-14,1.6,95.2
Ferintosh AGCM,03-Nov-14,0,81.3
Ferintosh AGCM,04-Nov-14,0.5,88.9
Ferintosh AGCM,05-Nov-14,1.3,72.8
Ferintosh AGCM,06-Nov-14,4.9,82.6
Ferintosh AGCM,07-Nov-14,1.8,84
Ferintosh AGCM,08-Nov-14,-3.6,94.4
Ferintosh AGCM,09-Nov-14,-10.3,74.9
Ferintosh AGCM,10-Nov-14,-14.2,82
Ferintosh AGCM,11-Nov-14,-13.5,84.8
Ferintosh AGCM,12-Nov-14,-14.1,83
Ferintosh AGCM,13-Nov-14,-19.9,83.8
Ferintosh AGCM,14-Nov-14,-17.6,87.9
Ferintosh AGCM,15-Nov-14,-10.4,77.5
Ferintosh AGCM,16-Nov-14,-11,85.6
Ferintosh AGCM,17-Nov-14,-11.8,82.4
Ferintosh AGCM,18-Nov-14,-1.6,79.3
Ferintosh AGCM,19-Nov-14,-6.1,95.4
Ferintosh AGCM,20-Nov-14,-2.8,86.8
Ferintosh AGCM,21-Nov-14,2.2,79.9
Ferintosh AGCM,22-Nov-14,-2.2,94.1
Ferintosh AGCM,23-Nov-14,-6,88.8
Ferintosh AGCM,24-Nov-14,-1.3,84.3
Ferintosh AGCM,25-Nov-14,-6.3,91.9
Ferintosh AGCM,26-Nov-14,-7.1,91.7
Ferintosh AGCM,27-Nov-14,-10.7,91.4
Ferintosh AGCM,28-Nov-14,-21.1,81.6
Ferintosh AGCM,29-Nov-14,-27.1,73.7
Ferintosh AGCM,30-Nov-14,-22.7,71.1
Ferintosh AGCM,01-Dec-14,-17.5,75.2
Ferintosh AGCM,02-Dec-14,-11.8,80
Ferintosh AGCM,03-Dec-14,-9,75.5
Ferintosh AGCM,04-Dec-14,-11.3,88.2
Ferintosh AGCM,05-Dec-14,-14.2,91.1
Ferintosh AGCM,06-Dec-14,-9.8,94.7
Ferintosh AGCM,07-Dec-14,-8.3,94.2
Ferintosh AGCM,08-Dec-14,-10.3,91.3
Ferintosh AGCM,09-Dec-14,2.1,73.5
Ferintosh AGCM,10-Dec-14,4.4,70.5
Ferintosh AGCM,11-Dec-14,5.4,68.6
Ferintosh AGCM,12-Dec-14,2.5,86.3
Ferintosh AGCM,13-Dec-14,-0.9,92.4
Ferintosh AGCM,14-Dec-14,-4.1,86
Ferintosh AGCM,15-Dec-14,-8.4,95.6
Ferintosh AGCM,16-Dec-14,-6.7,95.7
Ferintosh AGCM,17-Dec-14,-6.1,96.9
Ferintosh AGCM,18-Dec-14,-9.3,95.2
Ferintosh AGCM,19-Dec-14,-7.3,94.5
Ferintosh AGCM,20-Dec-14,-4.9,88.1
Ferintosh AGCM,21-Dec-14,-4.9,92.4
Ferintosh AGCM,22-Dec-14,-2,87.3
Ferintosh AGCM,23-Dec-14,-4.3,83.6
Ferintosh AGCM,24-Dec-14,-2.7,83.8
Ferintosh AGCM,25-Dec-14,-9.8,92.8
Ferintosh AGCM,26-Dec-14,-10.8,87.5
Ferintosh AGCM,27-Dec-14,-7.7,91.9
Ferintosh AGCM,28-Dec-14,-13.6,90.9
Ferintosh AGCM,29-Dec-14,-19.9,81.1
Ferintosh AGCM,30-Dec-14,-13.1,66.7
Ferintosh AGCM,31-Dec-14,-2.4,66.4
Ferintosh AGCM,01-Jan-15,0.7,85.5
Ferintosh AGCM,02-Jan-15,-15.8,86.3
Ferintosh AGCM,03-Jan-15,-24.2,79.2
Ferintosh AGCM,04-Jan-15,-29,75.2
Ferintosh AGCM,05-Jan-15,-22.7,74.8
Ferintosh AGCM,06-Jan-15,-18.3,81.2
Ferintosh AGCM,07-Jan-15,-13,83
Ferintosh AGCM,08-Jan-15,-17.6,78.3
Ferintosh AGCM,09-Jan-15,-20.6,75.5
Ferintosh AGCM,10-Jan-15,-16.4,82.1
Ferintosh AGCM,11-Jan-15,-20.3,85.5
Ferintosh AGCM,12-Jan-15,-13.9,89.8
Ferintosh AGCM,13-Jan-15,-4.3,77.9
Ferintosh AGCM,14-Jan-15,0.4,76.1
Ferintosh AGCM,15-Jan-15,-6.3,96
Ferintosh AGCM,16-Jan-15,-2.8,83.3
Ferintosh AGCM,17-Jan-15,-5.3,69.5
Ferintosh AGCM,18-Jan-15,-7.3,80.1
Ferintosh AGCM,19-Jan-15,-0.4,77.9
Ferintosh AGCM,20-Jan-15,-3.4,77.8
Ferintosh AGCM,21-Jan-15,-5.2,80.7
Ferintosh AGCM,22-Jan-15,3.7,67.2
Ferintosh AGCM,23-Jan-15,0.8,74.7
Ferintosh AGCM,24-Jan-15,3.6,71.9
Ferintosh AGCM,25-Jan-15,3.6,72.9
Ferintosh AGCM,26-Jan-15,1.4,87
Ferintosh AGCM,27-Jan-15,0.5,91.8
Ferintosh AGCM,28-Jan-15,-1.7,94.4
Ferintosh AGCM,29-Jan-15,-5.1,98.4
Ferintosh AGCM,30-Jan-15,-6.7,96.8
Ferintosh AGCM,31-Jan-15,-16.3,88
Ferintosh AGCM,01-Feb-15,-18.7,85.3
Ferintosh AGCM,02-Feb-15,-16.2,88.2
Ferintosh AGCM,03-Feb-15,-19,84.8
Ferintosh AGCM,04-Feb-15,-14.8,81.2
Ferintosh AGCM,05-Feb-15,-12.9,85.7
Ferintosh AGCM,06-Feb-15,-17.4,85.5
Ferintosh AGCM,07-Feb-15,-17.8,83
Ferintosh AGCM,08-Feb-15,-18.3,82.6
Ferintosh AGCM,09-Feb-15,-17.9,87.3
Ferintosh AGCM,10-Feb-15,-13.7,82.8
Ferintosh AGCM,11-Feb-15,-13.9,86
Ferintosh AGCM,12-Feb-15,-3.6,83
Ferintosh AGCM,13-Feb-15,-0.6,89
Ferintosh AGCM,14-Feb-15,-6.9,85.3
Ferintosh AGCM,15-Feb-15,1.2,69.4
Ferintosh AGCM,16-Feb-15,-6.4,84
Ferintosh AGCM,17-Feb-15,-13.5,88.1
Ferintosh AGCM,18-Feb-15,-1,85.1
Ferintosh AGCM,19-Feb-15,2.6,76.6
Ferintosh AGCM,20-Feb-15,-3.1,86.8
Ferintosh AGCM,21-Feb-15,-15,82.8
Ferintosh AGCM,22-Feb-15,-12.7,79.6
Ferintosh AGCM,23-Feb-15,2.1,75.1
Ferintosh AGCM,24-Feb-15,0.6,83.5
Ferintosh AGCM,25-Feb-15,-15.2,82.7
Ferintosh AGCM,26-Feb-15,-16.8,76.7
Ferintosh AGCM,27-Feb-15,-13.3,84.9
Ferintosh AGCM,28-Feb-15,-10.7,80.2
Ferintosh AGCM,01-Mar-15,-9.5,81.2
Ferintosh AGCM,02-Mar-15,-8.6,77.2
Ferintosh AGCM,03-Mar-15,-16.3,64.1
Ferintosh AGCM,04-Mar-15,-14.9,71
Ferintosh AGCM,05-Mar-15,-2.9,65.9
Ferintosh AGCM,06-Mar-15,2.2,70.6
Ferintosh AGCM,07-Mar-15,-0.4,71.7
Ferintosh AGCM,08-Mar-15,2.1,70.5
Ferintosh AGCM,09-Mar-15,2.4,80.6
Ferintosh AGCM,10-Mar-15,0.7,89.1
Ferintosh AGCM,11-Mar-15,-0.2,93.9
Ferintosh AGCM,12-Mar-15,2.7,87
Ferintosh AGCM,13-Mar-15,5.2,70.4
Ferintosh AGCM,14-Mar-15,7.3,67.3
Ferintosh AGCM,15-Mar-15,1.3,67.3
Ferintosh AGCM,16-Mar-15,-0.2,73.7
Ferintosh AGCM,17-Mar-15,0.5,82.9
Ferintosh AGCM,18-Mar-15,1.3,82.7
Ferintosh AGCM,19-Mar-15,1.3,80.8
Ferintosh AGCM,20-Mar-15,-2.2,95.6
Ferintosh AGCM,21-Mar-15,-3.7,95.5
Ferintosh AGCM,22-Mar-15,-6.8,88.5
